bvid,aid,title,author,mid,description,duration,pubdate,created,view,danmaku,reply,favorite,coin,like,share,tag,typeid,typename,pic,arcurl,pts,arcrank,badgepay,search_keyword,collected_at
BV1JW4YeDE5S,113113785565947,如何拥有恐怖的执行力 | 交易中的知行合一,作手野冰,687819559,幸会，我是野冰，今天跟大家聊一聊在交易中我对知行合一的理解，欢迎大家留言讨论，如果觉得对您有帮助，可以一键三联支持！,8:10,1725979661,0,8435,3,18,438,0,262,0,"交易,期货,执行力",207,财经商业,//i0.hdslb.com/bfs/archive/21226747032a947a82afd4436952283b115eee21.jpg,http://www.bilibili.com/video/av113113785565947,0,,False,执行力差,1756708731
BV1rv41117Pb,244543103,杀死拖延症的最快方法！我做事比喝水都快 | 逼你自律,杨真直,547173382,"杀死拖延症的最快方法！我做事比喝水都快 | 逼你自律
宝贝们猛烈三连，冲啊！！！！",4:35,1600253583,0,2518362,9740,3195,126406,0,169714,0,"知识分享官,学习心得,经验分享,考试,校园,自律,拖延症",208,校园学习,//i1.hdslb.com/bfs/archive/03a444489710f413cfb3526e541a3b5cc482cfae.jpg,http://www.bilibili.com/video/av244543103,0,,False,执行力差,1756708731
BV1HL411N7Qn,466973647,学习比游戏更上瘾?自律如喝水般简单!这条高效学习实操指南，给你无穷的学习动力!,硬核学长2077,1195497797,"学习动力的底层根源，是对学习的掌控程度
想要达到高效学习、自律上瘾，就是明确学什么、怎么学、学到什么目的和结果，提高掌控感，获得动力
这期视频，我把学生分为四类：
动物本能型、东施效颦型、一步登天型、淡定学霸型。
分别给出实操指南，让你动力爆炸、学习效果超级加倍

视频地址：https://www.youtube.com/watch?v=VzqWO5EaSps
视频名字：South Africa 4K - Scenic Relaxation Film With African Music",26:17,1646388678,0,510858,4110,2190,34563,0,31667,0,"学习帮帮团,考研,考试,高考,知识,校园学习,学习,校园,大学,学习方法,心理学,高中",208,校园学习,//i1.hdslb.com/bfs/archive/c71ca37c66b4d568ea97ba287b20e9df79ef989c.jpg,http://www.bilibili.com/video/av466973647,0,,False,执行力差,1756708731
BV1mQ8XzpEse,114934801244002,执行力差不是因为懒，是太把「自己」当回事,进击的7师傅,3546813799861154,,2:56,1753790400,0,69,0,0,12,0,6,0,"执行力,#学习,#成长,#认知,#心理学,#自我成长,#思维,#强者思维,#认知觉醒,唠点心理话",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/00d103bb12fe1803fff12304c664e6948c33b3c4.jpg,http://www.bilibili.com/video/av114934801244002,0,,False,执行力差,1756708731
BV1Q2e4zvEzV,115071720164490,如何做到从不内耗？顶级心态的人如何思考？,Judy的100个朋友,524631418,今天和我的老朋友，《里斯本丸沉没》导演﻿老方﻿一起聊聊，如何能活出真正的自由。在当今社会，我们好像都集体陷入了一种焦虑和不安当中，年轻人非常容易焦虑和拧巴，但老方却能一直保持一个非常洒脱、从不内耗的状态，我很好奇他到底是怎么做到的，这期视频看完之后，相信你也能学到顶级的人生心态：从不内耗，为自己而活。,6:9,1755855276,0,30556,10,67,1886,0,1060,0,"心理,心态,自我成长,女性成长,内耗,反内耗,万物皆可商业",207,财经商业,//i2.hdslb.com/bfs/archive/730220474b4ad8c5a9195c5266f7a87c79f21d0d.jpg,http://www.bilibili.com/video/av115071720164490,0,,False,执行力差,1756708731
BV1Hi421h7SP,1456221059,人生重启，如何从懒汉变成执行力超强的人,记忆宫殿宁梓亦,129860965,-,5:12,1720952300,0,103128,249,274,11774,0,7181,0,"生活,知识,学习,大学生,情感,自律,思维,价值观,方法论,精神内耗",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/e0bcfb39b3cb19ba97cb14d58fad3d944da9b20a.jpg,http://www.bilibili.com/video/av1456221059,0,,False,执行力差,1756708731
BV1HP41147xP,316670505,学习自律性很差怎么办，你就要去习惯来约束自己！,大雁教英语,3493113049909508,,3:48,1690860852,0,1869,0,3,56,0,50,0,"一个,约束,努力,学习,自律,经验分享,真正,什么样,就要,是老师，也是UP主！,老师来解惑",208,校园学习,//i1.hdslb.com/bfs/archive/b9ec651bf9c0856856701e5ca0abe6e633240e08.jpg,http://www.bilibili.com/video/av316670505,0,,False,执行力差,1756708731
BV1drdaY8ENm,114325033325835,【深度解析】如何摆脱混乱焦躁，获得深层宁静,看见Real,3546734699481956,空境鸣谢@白日梦游世界 ,20:30,1744462031,0,422847,728,598,26809,0,17247,0,"治愈,知识,读书,人文,心理学,情感,情绪,个人成长,内耗,宝藏知识UP跃迁计划",21,日常,//i1.hdslb.com/bfs/archive/71b12f917970ed37bbc8de94c3a24c56ae0b18e0.jpg,http://www.bilibili.com/video/av114325033325835,0,,False,执行力差,1756708731
BV1E14y1Z75p,783091313,你为什么总是很累？缓解大脑疲劳的10个方法，让你全天不困效率翻倍,Iris学姐,588364496,"读博期间我一天高效学习工作11小时的秘诀，都在这个视频里啦~

这10个方法结合了我自己的经验以及在【学姐读书会】讲解的《高效休息法》、《睡眠革命》、《运动改造大脑》这三本书的内容，私信回复【读书会】即可获得加入方式，解锁全部100本好书，跟我一起实现全方位成长！",5:16,1682676600,0,2466965,1853,1146,183486,0,162005,0,"学习,心理学,博士,效率,考研,vlog,校园vlog,一起上岸吧,一起上岸吧！",208,校园学习,//i2.hdslb.com/bfs/archive/37581261ce93d990f512c9b7668b0d0f6c54c8fe.jpg,http://www.bilibili.com/video/av783091313,0,,False,执行力差,1756708731
BV1eQhyz5Ebu,115105727520110,大量的记录和输出真的可以逆天改命#心理 #学习 #人生感悟 #知识 #认知#成长#经验分享#执行力,极速成长的Liya,3546965832895151,-,3:55,1756381407,0,185,0,0,8,0,3,0,"知识,成长,心理,经验,心理学,人生感悟,执行力",228,人文历史,//i1.hdslb.com/bfs/archive/bf32de4c915f8fccf31921e301e67aeebdce2268.jpg,http://www.bilibili.com/video/av115105727520110,0,,False,执行力差,1756708731
BV1Kv4y1s7jj,567208211,干正事上瘾 帮你拥有马上去干任何事情的行动力 ｜ 拖延 焦虑 寸步不前 失去动力,糖炒社恐栗子,1189963030,-,7:46,1676886528,0,22518,58,105,2588,0,1487,0,"今天也要好好工作,必剪创作,自律,学习,上瘾,时间管理,职场,效率,目标,行动力",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/14aadffd331adf263c560ef016816906e83c7d94.jpg,http://www.bilibili.com/video/av567208211,0,,False,执行力差,1756708732
BV1Fee7zXEab,115081786427345,你为什么执行力弱？内阻力——每个人的一生之敌,先觉O,3461574943574120,-,2:58,1756008968,0,135,0,0,14,0,8,0,"学习,心理学,职场,执行力,干货分享,认知觉醒,认知思维,内耗,万物研究所,内阻力",208,校园学习,//i2.hdslb.com/bfs/archive/e266f2fd4c5ac024adcbc76b496772ee2bdb2c64.jpg,http://www.bilibili.com/video/av115081786427345,0,,False,执行力差,1756708732
BV1gEh2z1EfA,115107254308654,为何有理抵不过有关系？无权无势怎么活最有效？,行长王德发,1053088039,"博士小A被导师安排免费干活，功劳全归甩手掌柜张老师，想举报却可能连毕业都难——你是不是也遇过 “有理抵不过有关系” 的憋屈时刻？
有人说 “无权无势只能任人拿捏”，但真的只能这样吗？这期视频就拆解 “导师压榨”“看病靠关系”“打官司拼背景” 的真实案例，带你看清那些没说透的现实规则：为什么领导明知不公却纵容？为什么 “鱼死网破” 是最傻的选择？普通人该怎么逆人性攒实力、顺人性换资源，既守住核心利益，又不被现实磋磨？
别让愤怒冲昏头，也别被焦虑困住脚。学会在规则里找机会，才是成年人最稳的活法。",11:26,1756397688,0,80002,1279,1077,2760,0,4264,0,"人生,真相,现实,职场,社会,阶级,关系",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/89d660ccb5ba84c6e27a625b92f1a2bb0c7469ad.jpg,http://www.bilibili.com/video/av115107254308654,0,,False,执行力差,1756708732
BV1cQxuenEG9,113198862770027,如何戒除短效多巴胺的快乐，提升行动心力？,贺宇宙-,30283678,,9:26,1727345100,0,200054,346,294,21785,0,19921,0,"高考,学习,考研,贺宇宙",208,校园学习,//i2.hdslb.com/bfs/archive/f70f80098d0e7d2a7d9ea63d01ce2449f3db5b8d.jpg,http://www.bilibili.com/video/av113198862770027,0,,False,执行力差,1756708732
BV1wJHseXE1w,113072865805809,拖延不是懒，是因为精确性不足,YouCore官方,1572764532,1、通过倒推和量化，消除结果和过程的模糊性；2、找出关键步骤框架,2:5,1725355266,0,170956,273,246,20475,0,14394,0,"学习,工作,执行力,拖延,行动力,抗拖,Youcore",209,职业职场,//i0.hdslb.com/bfs/archive/d454dd7b727e520de2258200b48c45ecaab578c3.jpg,http://www.bilibili.com/video/av113072865805809,0,,False,执行力差,1756708732
BV1rEh1zdE7k,115105492703720,长期处于「有毒」的环境中，会导致智商下降,认知进化的Vivian,490573356,,7:12,1756526400,0,15112,12,35,1076,0,459,0,"学习,心理,逆袭,自律,思维,认知,经验分享,内核心态,是时候自己做决定",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/f2da4e4ef149d9b3341629fe440d2d1f81bcd8a4.jpg,http://www.bilibili.com/video/av115105492703720,0,,False,执行力差,1756708732
BV1uBe8zBEWa,115071988532682,北大13h恶毒学习法｜注意力不能集中怎么办？,就要做个矿泉水瓶,629581926,-,2:27,1755860043,0,16008,1,74,1167,0,902,0,"大学,学习,北大,注意力,经验分享,学习心得",208,校园学习,//i1.hdslb.com/bfs/archive/28b328b19ef44009adebedfc8cdb99fc9d68a373.jpg,http://www.bilibili.com/video/av115071988532682,0,,False,执行力差,1756708732
BV1TW33zdEvS,114789544101051,7天多巴胺戒断，彻底改变你的专注力与生活｜执行力低下的人必看！,内核研究所,3546921109031008,"你是不是每天都感到心浮气躁，干什么都三分钟热度？
 你是不是明明立了目标，结果每次打开手机就刷了一个小时？
 你可能不是懒，而是“被多巴胺控制了”。
本期视频，我将用7天多巴胺戒断计划，带你重启大脑系统，找回深度专注力。
 这不仅是一场“排毒训练”，更是一种生活方式的升级。
 从专注一个项目、减少无意义刺激，到冥想、自我觉察，这7天将颠覆你对“自律”和“高效”的认知。
🎯视频核心内容：
多巴胺为何让你越活越空虚？
如何通过戒断重新找回生活的掌控感？
七天计划：4个习惯助你重建专注系统
进阶挑战：“修行模式",12:25,1751549659,0,156690,178,187,12021,0,7640,0,"多巴胺,自律,时间管理,专注力,自我成长,高效人生,内耗,上B站看播客",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/71c5d227d9b1f55a704350880fcf2ff72d07a502.jpg,http://www.bilibili.com/video/av114789544101051,0,,False,执行力差,1756708732
BV149hBzUERM,115118494981681,总存不下钱？理解原始积累，才是破局关键！［看长视频，培养专注力］无废话，适合循环播放，重塑大脑&amp;潜意识｜认知觉醒｜思维拓宽｜个人成长,拓荒者说-下饭长视频,437325981,-,25:48,1756569489,0,1181,0,0,32,0,21,0,"财富,赚钱,存钱,财富自由,财务自由,消费主义,认知升级,个人成长,原始积累,思维拓宽",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/bf0ddeebc6211fdd59c81003221f1a40bfdaf7b5.jpg,http://www.bilibili.com/video/av115118494981681,0,,False,执行力差,1756708732
BV1CHewz1E6r,115055261716557,如何提高执行力？八个方法！,爱写日记的云淏,1429549978,,2:10,1755613800,0,271,0,3,18,0,10,0,"女生,职场,执行力",207,财经商业,//i1.hdslb.com/bfs/archive/d47f7c892f25b9b2c85e9aa94e2f7e0cf78235a6.jpg,http://www.bilibili.com/video/av115055261716557,0,,False,执行力差,1756708732
BV1xn4y1X7W6,1055834274,注意力总不集中？让效能翻倍的“注意力管理”｜5步“心流”重塑你的专注力,七冥Payson,28600223,"“注意力管理”，本质上是指，有意识地引导我们的注意力，去优先关注那些对我们来说更重要、更有意义的事情。
参考/阅读推荐：《专注力》《心流》《为什么精英都是时间控》《高效能人士的7个习惯》",17:53,1719137524,0,37943,89,69,2459,0,1591,0,"心理学,专注,时间管理,认知科学,心流,个人成长,注意力管理,认知过程",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/f24a8eff51fbdaa497cc2f7c5ec26ad4ff523a02.jpg,http://www.bilibili.com/video/av1055834274,0,,False,执行力差,1756708732
BV15R4y1R7jU,346452324,魏书生老师讲如何磨练意志力,魏书生老师的学委,382671971,-,9:7,1665552724,0,258114,671,587,25821,0,17828,0,"超击突破UP主激励计划,考试,教育,意志力,学习,成为更好的自己",208,校园学习,//i2.hdslb.com/bfs/archive/0369f601f0fafa50786217de600403346176a53d.jpg,http://www.bilibili.com/video/av346452324,0,,False,执行力差,1756708732
BV1hL4y167qT,848558356,冲刺型狠人的专注力！如何在备考期间全身心投入？三个月考研日均学习12h，勇敢虎虎，不怕困难！,热心网友妙龄虎子,611756930,"俺提及的俩视频传送如下：
1、三个月备考经验教训谈 BV1UT4y1Z7oY
2、亲测有效三步情绪管理 BV1Fq4y1S7b4",8:12,1634182048,0,919394,1159,1776,51312,0,56253,0,"校园超新星,经验分享,考研,学生党,备考,学习",208,校园学习,//i1.hdslb.com/bfs/archive/1ba90cbeb2dd8bf764be778684504d91dc1eb3e8.jpg,http://www.bilibili.com/video/av848558356,0,,False,执行力差,1756708732
BV1vJqfYREiM,113657702846477,假如明天就会离开这个世界，你是否有许多遗憾？关于年终反思、人生突破性、职业迷茫、自我认同、知行合一与勇气,载脑体,1850874570,"在《开挂系列》第三期的结尾，我引用了乔布斯的：“不要浪费时间过你不想要的生活，要有跟随你的内心和直觉的勇气，它们知道你想做一个什么样的人”，这段话，曾经让我过去寝食难安；
但现在，我可以直视着自己的内心，骄傲的说：我做到了；
而你，我的朋友，也可以~",26:5,1734279475,0,230107,594,705,15511,0,10465,0,"励志,人生,勇气,自我认同,年终总结,知行合一,主业与副业,倾听内心的声音,职业迷茫,社会观察局,请回答这个时代5.0",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/2cf8d83da1ba1f5a9a12dfb025ac31247413068a.jpg,http://www.bilibili.com/video/av113657702846477,0,,False,执行力差,1756708732
BV14iYkzeEWf,115041873432532,这个世界上有一种能彻底改变你执行力的顶级思维模型，那就是时间赌徒思维#个人成长 #思维提升 #认知,天涯神贴之道中阁,3546707537168725,-,4:44,1755400809,0,965,0,4,179,0,56,0,"模型,成长,记录,思维,思维模型,成长思维",228,人文历史,//i0.hdslb.com/bfs/archive/9976547256df9be4aaa100ffd6ff70379886317a.jpg,http://www.bilibili.com/video/av115041873432532,0,,False,执行力差,1756708732
BV1HqkQYZEAk,113705501135760,【脑科学】如何从根本上解决一切心理问题，让人生万事如意,简存疗愈,416944034,我是Matthew，一名心理咨询师。内容纯原创，创作不易，期待三连～,24:12,1735033500,0,544513,760,1042,45787,0,21009,0,"心理,心理学,强迫症,大脑,抑郁症,脑科学,焦虑症,心理问题,必剪创作,唠点心理话",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/65e2e6ce0e7153e6837dd50ce0042f9365dcb619.jpg,http://www.bilibili.com/video/av113705501135760,0,,False,执行力差,1756708732
BV1vheRzJEyb,115088329541121,野心勃勃却没有执行力的破解之道＃天涯神贴＃认知＃执行力＃主次矛盾＃惯性思维＃,九哥久传秘学,3546940969061126,-,2:44,1756108633,0,27,0,0,4,0,0,0,"矛盾,思维,执行力",21,日常,//i0.hdslb.com/bfs/archive/cecf4de32d7b3ee55c3a9b03995e6e4b91ecef7f.jpg,http://www.bilibili.com/video/av115088329541121,0,,False,执行力差,1756708732
BV1yi4y1y7eq,551911721,迷茫、内耗、行动力差？或许，你只是想要一个答案,彭春花本人,253537481,"【我们这一代】视频合集：

为什么我说年轻人的出路不多了？
BV1A64y1h7YC

中国青年，不敢生中二病
BV1dP4y1j7yb

文末书籍推荐：

罗洛·梅 《焦虑的意义》
链接:https://pan.baidu.com/s/1TgRTGSFg6e5iev-aLRrsXw 密码:fmpm
（百度网盘上的分享老会被hx，请大家速速领取。要是有更好的分享方式，私信我，我研究一下。）",9:36,1646106095,0,229995,2915,1067,7260,0,12308,0,"新星UP主面对面,生活教会我的那些事,人文,情感,年轻人,焦虑,经验分享,内耗",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/5ec281593b90e575b03153ec697d71f711568a7a.jpg,http://www.bilibili.com/video/av551911721,0,,False,执行力差,1756708732
BV1TnmUY6Eto,113463691055442,你有多久没体验过“不费力做事”的感觉了？|如何突破“内阻力”，找回行动力,徐徐的心理电台,1902889,"为高敏感、高内耗人群提供心理学视角和实践方法，活出属于你的生命力。

动态置顶可以免费获取【二次成长充电包】资料，

如需心理咨询服务可以填写预约表单：http://sparkpsy.mikecrm.com/SNzPhr1

愿你能成为自己的太阳，无需凭借谁的光。",4:34,1731498300,0,18631,9,44,2180,0,1591,0,"心理学,情绪,焦虑,执行力,行动力,内心冲突,内耗,内阻力,唠点心理话",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/0863638cc8a351aab294b1700879086718514369.jpg,http://www.bilibili.com/video/av113463691055442,0,,False,执行力差,1756708732
BV1fZ421N7Kd,1156429733,想拥有超强执行力，1分钟呼吸法就够了！,马林思维,111082383,-,14:50,1721286831,0,36551,698,202,1493,0,2255,0,"科普,健康,医学,思维,认知,执行力,康复,内耗,充电收藏集",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/0b3229eb818464b6cf361fcce4c420726c8798c3.jpg,http://www.bilibili.com/video/av1156429733,0,,False,执行力差,1756708732
BV1drdaY8ENm,114325033325835,【深度解析】如何摆脱混乱焦躁，获得深层宁静,看见Real,3546734699481956,空境鸣谢@白日梦游世界 ,20:30,1744462031,0,422847,728,598,26809,0,17247,0,"治愈,知识,读书,人文,心理学,情感,情绪,个人成长,内耗,宝藏知识UP跃迁计划",21,日常,//i1.hdslb.com/bfs/archive/71b12f917970ed37bbc8de94c3a24c56ae0b18e0.jpg,http://www.bilibili.com/video/av114325033325835,0,,False,执行力差,1756708734
BV1mQ8XzpEse,114934801244002,执行力差不是因为懒，是太把「自己」当回事,进击的7师傅,3546813799861154,,2:56,1753790400,0,69,0,0,12,0,6,0,"执行力,#学习,#成长,#认知,#心理学,#自我成长,#思维,#强者思维,#认知觉醒,唠点心理话",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/00d103bb12fe1803fff12304c664e6948c33b3c4.jpg,http://www.bilibili.com/video/av114934801244002,0,,False,执行力差,1756708734
BV1Q2e4zvEzV,115071720164490,如何做到从不内耗？顶级心态的人如何思考？,Judy的100个朋友,524631418,今天和我的老朋友，《里斯本丸沉没》导演﻿老方﻿一起聊聊，如何能活出真正的自由。在当今社会，我们好像都集体陷入了一种焦虑和不安当中，年轻人非常容易焦虑和拧巴，但老方却能一直保持一个非常洒脱、从不内耗的状态，我很好奇他到底是怎么做到的，这期视频看完之后，相信你也能学到顶级的人生心态：从不内耗，为自己而活。,6:9,1755855276,0,30556,10,67,1886,0,1060,0,"心理,心态,自我成长,女性成长,内耗,反内耗,万物皆可商业",207,财经商业,//i2.hdslb.com/bfs/archive/730220474b4ad8c5a9195c5266f7a87c79f21d0d.jpg,http://www.bilibili.com/video/av115071720164490,0,,False,执行力差,1756708734
BV14oe4zZEBN,115071401331300,詹青云：你只要感觉到内耗就去做事，跳过情绪，先做事。,一起来看哲思辩论,1503145643,-,2:2,1755862200,0,24749,1,23,2890,0,2476,0,"学习,心理,人文,辩论,情绪,表达,詹青云,人生成长,内耗,娱乐吃瓜大会",85,小剧场,//i2.hdslb.com/bfs/archive/2def4ab7f512c9a4c3ada550ff5614c4b645eab3.jpg,http://www.bilibili.com/video/av115071401331300,0,,False,执行力差,1756708734
BV1UcLqz3E7t,114391605317442,执行力的关键是快速失败,相宁丶,326786730,"执行力的关键是快速失败

快速失败，快速验证，执行力就是这么来的。",1:44,1745477474,0,12978,9,62,1503,0,775,0,"成功,学习,心理学,思维,认知,执行力,状态,拖延,自我成长,分享我的专业知识,万物研究所·春日探索企划",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/9dfb1482a2bb84066946d912b06316d40c3e01fa.jpg,http://www.bilibili.com/video/av114391605317442,0,,False,执行力差,1756708734
BV14S421w7XK,1501453303,你学不进去，玩不尽兴，睡不踏实，浑身不对劲却吃的特别多，没有基础但总是瞻前顾后，想脱颖而出，却又难以踏实努力，看到别人努力就紧张焦躁，但自己行动时总是明天再开始,罗老师哲学人生,1640095931,-,2:32,1709468490,0,4427460,2416,5336,144337,0,374056,0,"哲学,励志,人生,努力,学习,心理,人文,情感,罗翔,自律",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/1fc09404aee93575690ac9c5691bd52b5aca535c.jpg,http://www.bilibili.com/video/av1501453303,0,,False,执行力差,1756708734
BV1uMQNYeEJV,114155164009532,执行力可以像打游戏一样上瘾：「闭环思维」！！,持续进化的Astra,454110616,,4:13,1741869660,0,12299,1,22,2085,0,644,0,"经验分享,执行力,自我成长",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/248a20f2d869d5b5bdbd5ef637fcb02d58424bcc.jpg,http://www.bilibili.com/video/av114155164009532,0,,False,执行力差,1756708734
BV1fZmbYkEzS,113469311421539,如何从厌学到爱学！4步打造超高执行力！,小芳拙见,3493146056985445,,2:22,1731404506,0,31772,106,33,2184,0,1233,0,"学习,高中生,初中生,自律,学习动力,经验分享,执行力,学习方法,学霸秘籍,福格行为模型",208,校园学习,//i2.hdslb.com/bfs/archive/bc840d99a185e139873d03cf69e0156a58b24772.jpg,http://www.bilibili.com/video/av113469311421539,0,,False,执行力差,1756708734
BV1fx4y1M7pq,990888335,献给那些被无法专注困扰着，但又一心想要变强的朋友和同学们,叫我Kima,1930031893,"对大家想说什么？

 对，这就是个13分钟的预告片.

做视频的感想
发现了更多问题，如下
就算用了均肤+磨皮+换肤色的特效，但该卡的粉还是会卡
以为用绿幕能抠得很干净，结果头上直冒绿烟
发现自己普通话真不行，还经常吞字
自己给自己对嘴型配音是真的难啊
文案写得太捞了

怎么解决？
  你们来教教我吧！我给你们做心理咨询！求求你们了",12:51,1674906270,0,155006,544,623,13876,0,10799,0,"社科人文分享官·第二期,焦虑人群生存指南,学习,专注,心理学,教育",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/e50cd3d6e0613fa605e77cf36f39cac57a54b681.jpg,http://www.bilibili.com/video/av990888335,0,,False,执行力差,1756708734
BV1jeewzqEcp,115055395865883,《毛选》，斩断焦虑的四把利剑！,亿文,477069325,,7:23,1756116300,0,456608,207,677,29953,0,31753,0,"历史,成功,逆袭,毛主席,伟人,焦虑,变强,毛选,教员,人文历史档案馆",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/2406d0a00083eb115db3ee4300201b280ab345e1.jpg,http://www.bilibili.com/video/av115055395865883,0,,False,执行力差,1756708734
BV1FD4y1t7xw,732243855,【自律】【行动力】【执行力】【【拖延症】老黄牛也得叫你一声祖师爷，田就在脚下，耕就得了，100亩地很困难吗？,澈澈TRUTH,1976570688,听完这个歌曲，我耕了500000亩地，分享此曲，大家一起耕地,2:1,1667497516,0,66408,6,141,3301,0,1813,0,动力,130,音乐综合,//i2.hdslb.com/bfs/archive/b8ae3a6f9fb4049cb48ab28087e3725ea28f3649.jpg,http://www.bilibili.com/video/av732243855,0,,False,执行力差,1756708734
BV1XiU5YsEiW,113481474905466,做事情必须要有执行力，执行力差的根本原因是痛苦不够,哥伦布的星光,280150492,,8:54,1731591437,0,2232,1,23,181,0,71,0,"生活,学习,工作,懒惰,职场,赚钱,经验分享,执行力,拖延,痛苦的价值",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/9f0aa872460a3411a6922e0a66d526539a0f0f0d.jpg,http://www.bilibili.com/video/av113481474905466,0,,False,执行力差,1756708734
BV1u841167LX,232981790,摆烂→心流状态，一键轻松切换！,高考小曼老师,630556976,,6:28,1693569706,0,1267023,706,608,91518,0,54816,0,"校园,教育,高考,高中,学习,高三,高二,注意力,经验分享,是老师，也是UP主！",208,校园学习,//i1.hdslb.com/bfs/archive/701711a7b70cf34cf8d28da7ee0fb7721b56d138.jpg,http://www.bilibili.com/video/av232981790,0,,False,执行力差,1756708734
BV1GHhzz8E9n,115118260095103,老李讲俄军执行力,爱唱歌的千里马,3546700547360930,-,1:14,1756565409,0,29874,14,215,78,0,1025,0,"搞笑,军事,军人",21,日常,//i2.hdslb.com/bfs/archive/2233fe388a43cb1621b4e6b3526acfd94f7acd06.jpg,http://www.bilibili.com/video/av115118260095103,0,,False,执行力差,1756708734
BV122hozKEq7,115113008828150,有野心却懒惰，三个简单的方法重塑执行力,韧秋兰以为佩_Pei,1682400505,方法很简单，看起来很笨，但往往简单的方法有效果，往往因为简单被很多人无视，简单的执行力提效很多人都不会。,6:52,1756485580,0,624,0,4,94,0,28,0,"成长,学习,方法,老板,创业,执行力,个人ip",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/5551740f684ea2a7ae43f18ad659fb9e9ab0077d.jpg,http://www.bilibili.com/video/av115113008828150,0,,False,执行力差,1756708734
BV1UXaGz7E8B,115122420908464,执行力差的人总是在过一种临时生活,Lanlanzl,439476422,-,0:21,1756629079,0,74,0,0,0,0,1,0,"生活,工作,职场",157,美妆护肤,//i0.hdslb.com/bfs/archive/da93cd20ebc7924c68590d90c427f0cdd718aa5b.jpg,http://www.bilibili.com/video/av115122420908464,0,,False,执行力差,1756708734
BV1Ku2mYKEDS,113288067221113,长期摆烂的女生，如何重建秩序，进入巅峰自律状态？,致91岁的双胞胎,673886002,"长期摆烂后，人会陷入一种麻木的状态。这篇视频，不是简单的鸡汤，而是真正的“反摆烂手册”。
（1）重塑自主权，和自己对话反思
（2）设立愿景板，给自己做一个事业/身材/野心上的愿景板，让目标可视化。
（3）给自己定2+2+2的内驱力偶像。",2:54,1728640800,0,511443,119,209,21494,0,24123,0,"自救,拖延症,时间管理,谷雨,状态,专注力,摆烂,内驱力,女性成长,还是淘宝香",21,日常,//i2.hdslb.com/bfs/archive/3fdaacebd23db4d681a5b9d44e6a1b38911401d4.jpg,http://www.bilibili.com/video/av113288067221113,0,,False,执行力差,1756708734
BV12G411X7rq,407971995,最折磨人的两种心理困境：混乱与匮乏（大家都尽早走出来吧）,硬核的HeyMatt,239688446,,4:43,1699064786,0,163876,192,370,6377,0,7956,0,"青春,心理,自救,心理学,迷茫,经验分享,自我提升,自我成长,精神内耗,emo一下？！",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/ccca16517c0fd30ca643d64eba3fdbf2139311e5.jpg,http://www.bilibili.com/video/av407971995,0,,False,执行力差,1756708734
BV1Lsb6z8E4C,115026136472137,斯坦福教授教你不纠缠的智慧:当负能量出现时，你的应对策略。,认知折射率,445481366,"开车时，遇到路上的障碍物你不会下车追究谁放的、为什么放， 你会选择绕过去，因为你知道那样更快、更安全。 
人生也是如此，当负能量出现，你可以选择不去硬碰硬，不让情绪彼此碰撞，而是用平和绕过那场风暴。 
这不是逃避，而是智慧的选择， 让自己保有更轻盈的心情与更高的效率， 把能量用在真正重要的地方。",1:16,1755159675,0,63222,28,118,8285,0,6791,0,"教授,斯坦福,能量",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/d05dafb091b1faa4684b9593506b50d18c9d8592.jpg,http://www.bilibili.com/video/av115026136472137,0,,False,执行力差,1756708734
BV1hkeozSEbB,115089235511486,执行力跟不上认知是伪命题,李木授心学,3546932540606641,-,6:13,1756122779,0,165,0,1,6,0,6,0,王阳明，心学，致良知，知行合一，李木讲心学,228,人文历史,//i0.hdslb.com/bfs/archive/a4744714ba97273654a430eb6f5e38f252ecacb3.jpg,http://www.bilibili.com/video/av115089235511486,0,,False,执行力差,1756708734
