bvid,aid,title,author,mid,description,duration,pubdate,created,view,danmaku,reply,favorite,coin,like,share,tag,typeid,typename,pic,arcurl,pts,arcrank,badgepay,search_keyword,collected_at
BV17LmPYKEUh,113315816738771,大白话讲吸引力，让你更能落地可执行。,lin距离情感,1669793940,吸引力也就是自身的价值点，先了解再执行,3:51,1729084800,0,2602,5,0,131,0,55,0,"健身,留学生,社交,脱单,吸引力,追女生,母胎solo,脱单第一步",21,日常,//i0.hdslb.com/bfs/archive/d0b742ce337618a15cc7d8d0a7dd2f31483a009a.jpg,http://www.bilibili.com/video/av113315816738771,0,,False,落地执行,1756708892
BV1KNDPY9EuV,113412168286660,胡晓《系统营销实战与落地执行》,企业培训牟进,1318357705,"胡晓老师 营销谈判资深教练
◆ 深圳市营销协会 创始会长
◆ 深圳市跨境电商专业委员会 会长
◆ 深圳市福田区文化创意产业协会 副会长
◆ 中山大学特聘讲师
◆ 武汉大学特聘讲师
◆ 经验萃取版权课程——认证讲师
◆ 创新思维版权课程——认证讲师
资格证书：
◆ 高级营销师
◆ 企业培训师
实战经验：
◆ 18年企业营销管理与商务谈判实战经验
◆ 20年企业培训授课经验
从业经历：
◆ 曾任：泰尔制药（美资）丨销售总监
◆ 曾任：达因集团（北京）丨市场总监
◆ 曾任：新产业投资有限公司丨营销总监",14:25,1730532904,0,103,0,0,0,0,0,0,"教育,老师,学习,公开课,课程,管理,商务",209,职业职场,//i1.hdslb.com/bfs/archive/da859f567c71f6a6e2fd73287b20d3155b2225d8.jpg,http://www.bilibili.com/video/av113412168286660,0,,False,落地执行,1756708892
BV1j7Y9zjET1,115067005701833,超级超级重要🌿民诉带背第53天——执行异议,民诉韩心怡,514931238,一定要搞懂一定要搞懂一定要搞懂！,4:50,1755818400,0,2662,0,10,41,0,116,0,"考试,学习,法学,民诉,法考,法考客观题,暑期带背,卷二总动员",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/f4df02b66c6badb5e97f35c6355b781d0c21c4a9.jpg,http://www.bilibili.com/video/av115067005701833,0,,False,落地执行,1756708893
BV1nNhqzYE39,115117270243849,法制教育-女犯执行前禁闭+被卸除脚镣绑赴执行,不愿醒来的梦与绳,3546957893077164,"法制教育-三名女犯在被执行前、被押送至执行室进行卸下脚镣手铐、随后捆赴执行。
警醒世人、远离犯罪、遵纪守法、珍爱生命。",11:19,1756550587,0,3104,0,1,97,0,27,0,"美女,警察,捆绑,犯罪,社会,手铐,普法,法制,脚镣,女犯",21,日常,//i0.hdslb.com/bfs/archive/a91d8f638c1dfec91eaa76480f364914cc35d4be.jpg,http://www.bilibili.com/video/av115117270243849,0,,False,落地执行,1756708893
BV1z2eczzEAH,115053835586144,民诉暑期带背第51天——执行担保与执行和解,民诉韩心怡,514931238,继续加油小宝儿们！,4:4,1755645600,0,2407,0,5,9,0,49,0,"考试,学习,法学,民诉,法考,法考客观题,暑期带背,卷二总动员",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/b1b246d5027b0b967d2306ec8e883aefbb9ddf7a.jpg,http://www.bilibili.com/video/av115053835586144,0,,False,落地执行,1756708893
BV17LmPYKEUh,113315816738771,大白话讲吸引力，让你更能落地可执行。,lin距离情感,1669793940,吸引力也就是自身的价值点，先了解再执行,3:51,1729084800,0,2602,5,0,131,0,55,0,"健身,留学生,社交,脱单,吸引力,追女生,母胎solo,脱单第一步",21,日常,//i0.hdslb.com/bfs/archive/d0b742ce337618a15cc7d8d0a7dd2f31483a009a.jpg,http://www.bilibili.com/video/av113315816738771,0,,False,落地执行,1756708893
BV1wwe2zMEzk,115100342093334,债权落地执行变现程序,朝阳谈不良资产,695561012,,3:16,1756291895,0,198,0,0,1,0,0,0,"技术,金融,程序,风控,债权",207,财经商业,//i1.hdslb.com/bfs/archive/72ada1446a5728d26cabfe187981c2e9ce5581d0.jpg,http://www.bilibili.com/video/av115100342093334,0,,False,落地执行,1756708893
BV19a4y1u7Mu,656284730,制度落地怎么做？制度落地实施三步骤·制度落地执行分享 完善制度规范管理 完善制度办法,英盛网,648167492,三思而行-打造高绩效团队三大入口 制度落地怎么做？制度落地实施三步骤·制度落地执行分享 完善制度规范管理 完善制度办法 制度管理 制度落地工作 制度落地有效 制度如何落地执行 如何让制度有效落地,3:1,1684391057,0,752,0,0,13,0,7,0,"制度管理,今天也要好好工作,制度落地怎么做,制度落地实施,制度落地执行,完善制度规范管理,完善制度办法,制度落地工作,制度落地有效,制度如何落地执行",209,职业职场,//i2.hdslb.com/bfs/archive/6e9e7ef3d303cae2e0f6755b995a06de716a58fe.jpg,http://www.bilibili.com/video/av656284730,0,,False,落地执行,1756708893
BV1rvKHz8Ein,114743356430385,法考 民诉法 执行程序  案外人对执行标的的异议,柳柳妹子,1299793851,-,17:40,1750845228,0,921,0,1,24,0,17,0,"异议,程序,执行,法考,民诉法,必剪创作,案外人",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/db4b14337ca6c82ad852edaa19b1276d149f4311.jpg,http://www.bilibili.com/video/av114743356430385,0,,False,落地执行,1756708893
BV1xS421o7GV,1505986394,民事执行法律实务八讲,陌路陌路law,250671336,民事执行法律实务八讲,916:59,1718718006,0,12520,20,29,1208,0,202,0,"法律,学习,律师,课程,合同,法学,实务,创收,民事,法律实务",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/9fa36b3527b47a2ae736e1051510d14ea6723d24.png,http://www.bilibili.com/video/av1505986394,0,,False,落地执行,1756708893
BV1KNDPY9EuV,113412168286660,胡晓《系统营销实战与落地执行》,企业培训牟进,1318357705,"胡晓老师 营销谈判资深教练
◆ 深圳市营销协会 创始会长
◆ 深圳市跨境电商专业委员会 会长
◆ 深圳市福田区文化创意产业协会 副会长
◆ 中山大学特聘讲师
◆ 武汉大学特聘讲师
◆ 经验萃取版权课程——认证讲师
◆ 创新思维版权课程——认证讲师
资格证书：
◆ 高级营销师
◆ 企业培训师
实战经验：
◆ 18年企业营销管理与商务谈判实战经验
◆ 20年企业培训授课经验
从业经历：
◆ 曾任：泰尔制药（美资）丨销售总监
◆ 曾任：达因集团（北京）丨市场总监
◆ 曾任：新产业投资有限公司丨营销总监",14:25,1730532904,0,103,0,0,0,0,0,0,"教育,老师,学习,公开课,课程,管理,商务",209,职业职场,//i1.hdslb.com/bfs/archive/da859f567c71f6a6e2fd73287b20d3155b2225d8.jpg,http://www.bilibili.com/video/av113412168286660,0,,False,落地执行,1756708893
BV1UsdSYNEAC,114318288880871,胡晓《系统营销实战与落地执行》,企业培训牟进,1318357705,"深圳营销谈判胡晓老师
是深圳营销协会创始会长、深圳市跨境电商专业委员会 会长
中山大学、武汉大学、华南理工大学特邀讲师
有19年企业营销管理与商务谈判实战经验，21年企业培训授课经验
有医药、医疗器械、外贸、教育等背景
主讲：赢战山河——大客户营销全景策略地图、商务谈判、外贸谈判、销售礼仪、品牌建设、销售团队建设等
常驻：广东深圳",14:25,1744359236,0,188,0,0,2,0,2,0,"互联网,创业,营销",209,职业职场,//i2.hdslb.com/bfs/archive/ba9b5391e63b8a813256e1fd9125a4c53333e4a2.jpg,http://www.bilibili.com/video/av114318288880871,0,,False,落地执行,1756708893
BV1Yw4m1f7kw,1101165519,【法硕】车润海:拒不执行判决、裁定罪,广州众合法考法硕,3461580389878294,-,10:1,1709281546,0,2062,1,5,25,0,39,0,"刑法,法律硕士,车润海",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/f825098870e1b096f2ce83608deeb7dd7b0845d9.jpg,http://www.bilibili.com/video/av1101165519,0,,False,落地执行,1756708893
BV1s24y1x7uC,696104567,三撤/执行异议/案外人再审理/执行异议之诉知识梳理,这里有块小饼干,388116476,韩心怡主观精讲,13:27,1678984002,0,15340,10,17,584,0,301,0,"法考,学习,执行",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/30e6ae3fa3757caf3c1431b47d8853ca0e31a52d.jpg,http://www.bilibili.com/video/av696104567,0,,False,落地执行,1756708893
BV1WvedziEix,115089973774336,显化不是白日梦，是一套可以落地执行的自我觉醒之路（一）,梨子的疗愈笔记,17626714,-,4:47,1756133665,0,2031,3,6,312,0,174,0,"觉醒,疗愈,显化",201,科学科普,//i0.hdslb.com/bfs/archive/8019d9ba5d7b4bc89018e13369b7fd8a878f8a4d.jpg,http://www.bilibili.com/video/av115089973774336,0,,False,落地执行,1756708893
BV1wWk1YVE2E,113683824906783,被执行人闭门不出，执行法官翻墙堵人,cctv热线12,123996559,,11:7,1734677987,0,166407,6,10,1563,0,715,0,"律师,法官,案件,民法典,失信被执行",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/d54e808ac2157e25a022d4dd59992e5143e44397.jpg,http://www.bilibili.com/video/av113683824906783,0,,False,落地执行,1756708893
BV1qK4y1N7CX,887421844,付晓雷：原执行局法官深度剖析执行实战技能 第1讲 不良资产、执行程序中的房产处置疑难解答（4）,少年你有些皮,18296090,自学视频,59:30,1617547923,0,14543,1,4,860,0,134,0,"律师,执行",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/67d53151d516dbca8d2a1d78effdb1b4a2486702.jpg,http://www.bilibili.com/video/av887421844,0,,False,落地执行,1756708893
BV1tshWzGERX,114953793051802,2025新法必考，2分到手：《关于审理执行异议之诉案件适用法律问题的解释》之1 刘鹏飞,法律那点事,94513198,,6:14,1754055866,0,5123,1,8,315,0,120,0,"法律,民诉,法考,执行异议",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/d54a351c3a2fec1c7bbc1a0747f2ba9a87e11d02.jpg,http://www.bilibili.com/video/av114953793051802,0,,False,落地执行,1756708893
BV1fDa3zfEJt,115123360373214,香港第一号稳定币条例正式落地,任天才丶,220290774,香港第一号稳定币条例正式落地，京东币链、蚂蚁数科等获合法发行稳定币牌照#社会热点 #财经 #社会百态 #GDP #房地产 #经济,28:44,1756699200,0,113,0,0,0,0,1,0,"生活,科普,社会,财经,人际交往",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/2f6b4368eeaa3e3add7f128cc53dc68eecf3079e.jpg,http://www.bilibili.com/video/av115123360373214,0,,False,落地执行,1756708893
BV1Sx8kz8EBN,114945672873412,1、原执行法官李硕：执行异议之诉司法解释要点解读,法律名家讲堂,543791136,法律名家讲堂上线了由李硕律师主讲的【3门执行合集】争议焦点精析+办案实操指引+高效联系法官，共包含《人民法院案例库执行案件精解》、《执行异议案件办案实操精解》、《案件办理中如何高效联系法官》三门专栏。,22:15,1753932580,0,1284,0,6,53,0,19,0,"异议,法官,刑法,司法,被执行人,强制执行,执行异议,执行异议之诉,执行律师,3分钟分享一个科学知识",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/dadccb813983824015f88bf148b462ce5f42509f.jpg,http://www.bilibili.com/video/av114945672873412,0,,False,落地执行,1756708893
BV1ybehzYEVb,115073582370305,小机灵早上好！民诉暑期带背第54天——析产诉讼➕执行回转,民诉韩心怡,514931238,多喝水多做题多休息，保持好心情呦！,2:48,1755904800,0,2260,0,5,18,0,49,0,"考试,学习,法学,民诉,法考,法考客观题,暑期带背,卷二总动员",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/0588b847b5fc986f03e1f159b1035225e7d244b7.jpg,http://www.bilibili.com/video/av115073582370305,0,,False,落地执行,1756708893
BV1cdhCzXECo,115121632320044,#女囚 #手铐 #脚镣 #法制宣传片 #囚禁 女囚t审,案件回顾档案室,3546916447062361,-,6:19,1756616865,0,1596,0,1,56,0,16,0,"法制,女囚,脚镣",21,日常,//i0.hdslb.com/bfs/archive/a996dc5d58c624765bd807e9d0fcf28b8735048a.jpg,http://www.bilibili.com/video/av115121632320044,0,,False,落地执行,1756708894
BV1bWYfzmEzA,115070361279764,法制宣传-公审公判-五花大绑押赴刑场,不愿醒来的梦与绳,3546957893077164,"法制宣传、惊醒世人、不可犯罪

影视效果无不良引导请勿模仿",14:51,1755837483,0,10437,2,15,222,0,46,0,"美女,教育,法律,犯罪,手铐,法制,女子监狱,脚镣,女犯,押解",21,日常,//i1.hdslb.com/bfs/archive/c6712d71666ac5a9840e2ecb6467d46b6979b86f.jpg,http://www.bilibili.com/video/av115070361279764,0,,False,落地执行,1756708894
BV1nLtoz2EDg,115015147328215,法治短剧--严惩打击犯罪分子帽子姐姐将其逮捕,要开花啊H,3546920593131789,,33:2,1754992419,0,10155,0,2,292,0,67,0,"短片,警察,短剧,剧情向,犯罪,微电影,手铐,法医,犯人,镣铐",159,时尚潮流,//i1.hdslb.com/bfs/archive/c575c5f239be17ca97727666adb412c0f78c29eb.jpg,http://www.bilibili.com/video/av115015147328215,0,,False,落地执行,1756708894
BV1qYhBzAEEM,115118796965535,医院押解女犯，切勿犯罪,Eugeneovouu,384023817,-,0:44,1756573927,0,698,0,0,17,0,4,0,"犯罪,案件,脚镣,女犯,押解",21,日常,//i1.hdslb.com/bfs/archive/d291e5aaabb9611ba5d5b8e97f8a3357a1e50b9c.jpg,http://www.bilibili.com/video/av115118796965535,0,,False,落地执行,1756708894
BV1wCa3zvESm,115123108716349,【案件记录者】更新啦，赶紧来围观吧！,案件记录者,1308606357,-,18:48,1756640057,0,417,0,0,8,0,2,0,"手铐,女子监狱,庭审,女囚,脚镣,女犯,押解,女嫌疑人,女子看守所",21,日常,//i2.hdslb.com/bfs/archive/0b72278123b79bbff3aca08088c10474c6d807d4.jpg,http://www.bilibili.com/video/av115123108716349,0,,False,落地执行,1756708894
BV1rphizwELH,115117740006128,庭审,案件记录者,1308606357,-,14:9,1756602032,0,468,0,0,7,0,4,0,"手铐,庭审,脚镣,刑事案件,女性犯罪,女犯,女嫌疑人,女子看守所",21,日常,//i2.hdslb.com/bfs/archive/cc0f648cbc98451d9797848f84c0938fed19b5df.jpg,http://www.bilibili.com/video/av115117740006128,0,,False,落地执行,1756708894
BV1fP411j7YT,303835344,执行异议大总结（戴鹏韩心怡综合版）,小fish_hhh,437982134,呜呜呜终于把执行异议搞明白了天啊！,9:40,1665133224,0,15530,15,77,703,0,337,0,"8分钟限定解惑,上B站学知识,学习,执行,执行异议,法考,民诉",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/4ad4820cde5012197e48afaf03d5f607d01cd80a.jpg,http://www.bilibili.com/video/av303835344,0,,False,落地执行,1756708894
BV1wr6uYMEHk,113740062138248,胡时伟：战略落地：让好战略变成强执行,课说说,357061460,,56:50,1735535961,0,140,0,0,7,0,2,0,"学习,战略,财经",228,人文历史,//i1.hdslb.com/bfs/archive/32696db58e2d25d07b55e11b94b5c320103581bc.jpg,http://www.bilibili.com/video/av113740062138248,0,,False,落地执行,1756708894
BV1aEj2zyEod,114572648319707,胡晓《系统营销实战与落地执行》,企业培训牟进,1318357705,"深圳营销谈判胡晓老师
是深圳营销协会创始会长、深圳市跨境电商专业委员会 会长
中山大学、武汉大学、华南理工大学特邀讲师
有19年企业营销管理与商务谈判实战经验，21年企业培训授课经验
有医药、医疗器械、外贸、教育等背景
主讲：赢战山河——大客户营销全景策略地图、商务谈判、外贸谈判、销售礼仪、品牌建设、销售团队建设等
常驻：广东深圳",14:25,1748240423,0,54,0,0,1,0,0,0,"销售,学习,互联网,实战,创业,营销,运营",209,职业职场,//i2.hdslb.com/bfs/archive/ba9b5391e63b8a813256e1fd9125a4c53333e4a2.jpg,http://www.bilibili.com/video/av114572648319707,0,,False,落地执行,1756708894
BV1E2JgzhEyV,114528356535816,《执行异议/三撤/再审》区别在哪？20分钟讲透民诉救命程序！,姜翼航与法考,3546606496385743,-,25:25,1747564073,0,7681,23,33,718,0,256,0,"再审,民事诉讼法,民事诉讼,法律科普,法考客观题,再审程序,第三人撤销之诉,法律人专属加油站,法律人专属加油站2.0,民诉重难点,民诉执行异议之诉",208,校园学习,//i2.hdslb.com/bfs/archive/0abfab80683f28049f920b7eb2d15f487cfebde2.jpg,http://www.bilibili.com/video/av114528356535816,0,,False,落地执行,1756708894
BV1Ps421w7as,1854731461,《促销难》第三课：促销方案落地执行的3+8，学会实操的细节，做好执行让促销活动拿到好结果,希希姐呀,1926131240,"两节课我们学习了如何设计吸引人的拓客卡项、如何写一份优秀的活动策划方案，到这个阶段，促销活动的前期准备工作已经完成了99%，那剩下的1%是什么呢？对，那就是对方案的有效执行，试想一下：如果执行中出现了问题，前面的99%准备的再充分，结果也都是不合格。
今天的课程中我们聚焦到活动执行，拿着好方案如何才能把方案细则顺利落地？这就要求店长们在活动的过程执行中把握好3个重点，那这3个重点是什么？每一个重点具体要怎么做呢？我别着急，接下来的课程我会带着大家一起来看3个关键环节，讲透环节下的8大执行要点，这么多的关键",11:16,1715605200,0,286,0,2,5,0,2,0,"店长,促销,课程,会员管理,促销活动,门店管理,开店创业",207,财经商业,//i0.hdslb.com/bfs/archive/81de3782af0dee3eb8c2cd20bfd097a1c6ac1fdc.jpg,http://www.bilibili.com/video/av1854731461,0,,False,落地执行,1756708894
BV1fDa3zfEJt,115123360373214,香港第一号稳定币条例正式落地,任天才丶,220290774,香港第一号稳定币条例正式落地，京东币链、蚂蚁数科等获合法发行稳定币牌照#社会热点 #财经 #社会百态 #GDP #房地产 #经济,28:44,1756699200,0,113,0,0,0,0,1,0,"生活,科普,社会,财经,人际交往",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/2f6b4368eeaa3e3add7f128cc53dc68eecf3079e.jpg,http://www.bilibili.com/video/av115123360373214,0,,False,落地执行,1756708894
BV1LxiiYbES4,113604586178685,脱离友谊区的落地执行方法。兄弟们，太心机了！,lin距离情感,1669793940,情感咨询--聊天秘籍--完整视频可私信！！！,4:36,1733468940,0,2208,8,4,108,0,47,0,"相亲,留学生,直男,脱单,同事,追女生,母胎solo,友谊区,追女生小技巧,情感认知",21,日常,//i2.hdslb.com/bfs/archive/6a4048f5047b2c00f624f1943ac31918bc355c5d.jpg,http://www.bilibili.com/video/av113604586178685,0,,False,落地执行,1756708894
BV1wWk1YVE2E,113683824906783,被执行人闭门不出，执行法官翻墙堵人,cctv热线12,123996559,,11:7,1734677987,0,166407,6,10,1563,0,715,0,"律师,法官,案件,民法典,失信被执行",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/d54e808ac2157e25a022d4dd59992e5143e44397.jpg,http://www.bilibili.com/video/av113683824906783,0,,False,落地执行,1756708894
BV1qK4y1N7CX,887421844,付晓雷：原执行局法官深度剖析执行实战技能 第1讲 不良资产、执行程序中的房产处置疑难解答（4）,少年你有些皮,18296090,自学视频,59:30,1617547923,0,14543,1,4,860,0,134,0,"律师,执行",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/67d53151d516dbca8d2a1d78effdb1b4a2486702.jpg,http://www.bilibili.com/video/av887421844,0,,False,落地执行,1756708894
BV1FChqzqESF,115117186353403,施工单位结算时硬刚审计,蓝图背后,3493113660181230,,6:38,1756549180,0,871,0,4,9,0,19,0,"原创,学习,施工,工地,建筑工程,施工单位,工程结算,建设单位,万物研究所",209,职业职场,//i1.hdslb.com/bfs/archive/e7f8416d900e8f840852d998bf39f1bde2e5748c.jpg,http://www.bilibili.com/video/av115117186353403,0,,False,落地执行,1756708894
BV1Kmk8YrEpE,113691324323005,1小时详细介绍刑事案件全流程常见问题和注意事项，从刑事拘留开始、到看守所生活、以及侦查阶段、移送审查起诉、一审各阶段程序和应对建议，还有取保候审、缓刑等问题,陈桂雄_广州刑事律师,1027617678,刑事家属指南，1小时详解刑事案件全流程,57:52,1734793770,0,16427,13,43,1781,0,554,0,"刑事案件,刑事拘留,广州刑事律师,看守所的生活",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/9517182096105d34289328bc16801b7fbae69351.jpg,http://www.bilibili.com/video/av113691324323005,0,,False,落地执行,1756708894
