bvid,aid,title,author,mid,description,duration,pubdate,created,view,danmaku,reply,favorite,coin,like,share,tag,typeid,typename,pic,arcurl,pts,arcrank,badgepay,search_keyword,collected_at
BV1VkNeznEdf,114696430620418,舰长群精华文章《执行力的迷局》，执行力的本质是什么？许多人犯的错误很低级,杰哥观察者模式启动中,3546574294616231,,16:10,1750154400,0,33594,41,74,1799,0,1980,0,"学习,传统文化,心灵鸡汤,儒家,成功学,无为,执行力,中庸,行动力,青年用「财」图鉴,青年用「财」图鉴6.0",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/72c5add2141fbe0e86d56bb029d29bab649c8622.jpg,http://www.bilibili.com/video/av114696430620418,0,,False,提高执行力,1756708701
BV1MzjXzsED5,114577345872019,4大脑营养：降低压力/改善睡眠/提高记忆力/专注度,孔博士工作室,356634017,分析脑雾、健忘、抑郁的成因和日常饮食方法、补充剂方案。,4:25,1748344632,0,3717929,87,39,78856,0,72670,0,"抑郁症,抑郁,焦虑,焦虑症,脑动力,病毒感冒,脑雾,内耗,每天一个健康知识,健康活力大作战 有奖征稿",157,美妆护肤,//i2.hdslb.com/bfs/archive/e278b0a2acc138b42a30b6823b7ef8821e71470b.jpg,http://www.bilibili.com/video/av114577345872019,0,,False,提高执行力,1756708701
BV1aQuKz5Enq,114832158236291,【中英+文稿】7天斯巴达式高效训练 | 解锁极致效率模式,思维火种,3546782806051173,"🔥加入7天斯巴达挑战，解锁无情生产力！  
厌倦拖延？这是一场对抗懒惰与分心的头脑战争。通过严苛训练，培养钢铁纪律、打造高效日常系统，掌握深度工作策略，彻底告别借口与舒适区。  

💡关键收获：  
✅ 斯巴达式专注力训练  
✅ 战胜拖延的实战系统  
✅ 高效能人士的日常模板  
✅ 精力管理 &amp; 心智锤炼  

🌟适合想突破平庸、掌控自我的你！评论区留言“参战”开启蜕变之旅👇",55:0,1752200023,0,5196,1,5,222,0,181,0,"时间管理,学习方法,自我管理,职场技能,高效工作,个人成长,效率提升,精力管理,自律训练,拖延克服",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/82fcdc95f960275bef7912a8d7cb1dc4bb87241c.jpg,http://www.bilibili.com/video/av114832158236291,0,,False,提高执行力,1756708701
BV1J4eFzeEwU,115054439567500,【中英+文稿】如何让每一天都有趣 | 没空刷手机,思维火种,3546782806051173,"每天沉迷刷手机却感觉空虚？这个视频分享了几招让你重拾生活乐趣的方法。  

开头剖析了无意识刷屏如何偷走我们的时间，接着提出六个实用章节：找到生活目标感、学会断舍离管理屏幕时间、户外活动带来的治愈效果、真实人际关系的重建、寻找人生方向指南针，以及微小习惯带来的连锁改变。  

作者通过亲身经历说明，当生活充满有意义的事情时，自然就不会想一直盯着手机了。比如定期整理手机应用，安排固定的户外散步时间，主动约朋友面对面聊天等具体方法，都能帮助找回对生活的掌控感。",25:45,1755591817,0,76534,67,91,6525,0,3767,0,"人际关系,时间管理,生活技巧,手机依赖,断舍离,自我提升,户外活动,习惯养成,治愈方法,生活目标",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/fe6024569fedc678da0483fee639ad377270c35a.jpg,http://www.bilibili.com/video/av115054439567500,0,,False,提高执行力,1756708701
BV1CT411u7yC,470588787,为什么成功人士从来不写待办清单（To-Do List） ？► 她提到的这个方法更有效 - 百万人气网红企业家 Rachel Hollis 瑞秋‧霍利（中英字幕）,WisdomBread智慧面包,403728989,"不要再写待办事项清单了！
试试这个方法

「你所做和所没做的任何事，都远远比你想象的更重要！」

标题：为什么成功人士从来不写待办清单（To-Do List） ？ ► 她提到的这个方法更有效 - 百万人气网红企业家 Rachel Hollis 瑞秋‧霍利斯（中英字幕）

瑞秋．霍利斯，拥有百万粉丝的纽约时报畅销作家，同时也是生活时尚网站The Chic Site、媒体公司The Hollis Company的创办人。

她的著作《女孩洗把脸/Girl, wash your face》是纽约时报、美国Ama",3:1,1656765000,0,381602,207,539,31349,0,27135,0,"社会,教育,学习,美国,心理,公开课",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/1cce40a747edaf824d5552c52c8d2a05976d891f.jpg,http://www.bilibili.com/video/av470588787,0,,False,提高执行力,1756708701
BV1zN4y137fU,897730562,只需3步执行力暴增！告别三分钟热度！逼你自律 拖延症必看,是你们的康康,1858682,"你为什么不能”知行合一“？
停止想象！
做点什么！",2:39,1655723617,0,53350,156,92,1516,0,5646,0,"学习帮帮团2022第二季,期末考试如何自救,学习,经验分享,考试,高中,学习心得,教育,拖延症,效率,学生党",208,校园学习,//i0.hdslb.com/bfs/archive/d88175681ad06776764d01b0d1273bebcad4a438.jpg,http://www.bilibili.com/video/av897730562,0,,False,提高执行力,1756708701
BV14BaVz2EsJ,115123997974456,普通人是如何被赌博毁掉一生的？赢的是过程，输的是人生。［看长视频，培养专注力］无废话，适合循环播放，重塑大脑&amp;潜意识｜认知觉醒｜思维拓宽｜个人成长,拓荒者说-下饭长视频,437325981,-,33:8,1756653347,0,2662,2,11,74,0,48,0,"觉醒,赌博,打麻将,赌球,赌徒,负债,赌钱,认知升级,个人成长,思维拓宽",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/6180c2cc6b8edad47478a99960188b74308b7f8c.jpg,http://www.bilibili.com/video/av115123997974456,0,,False,提高执行力,1756708701
BV1PjhizTEu2,115117807181028,书单推荐｜两本改变认知的书籍，给心灵做按摩,左一弗利,1972908095,-,13:1,1756558662,0,18370,27,48,630,0,952,0,"学习,读书,书单,万物研究所",21,日常,//i1.hdslb.com/bfs/archive/6bff442355f97624e0e8f5bc66b84923f8ed83ae.jpg,http://www.bilibili.com/video/av115117807181028,0,,False,提高执行力,1756708701
BV1k54y1P7V1,864496665,还在纠结空想？3个方法迅速提高执行力,代理人利奥王,35246020,"想做和做到之间有一条巨大的鸿沟。归根到底，我觉得就是我们想的太多，做得太少了。

今天我就和大家分享3个我自己尝试下来很好用的方法。认为自己行动力不足的朋友们别忘了点赞收藏，多看几遍。",4:20,1676549938,0,9934,7,30,431,0,553,0,"今天也要好好工作,行动力,拖延症,方法,自我成长,职场",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/6f5b59d0b07a844c47acbe409f5f11373e48e78d.jpg,http://www.bilibili.com/video/av864496665,0,,False,提高执行力,1756708701
BV1zCegzYEWT,115060781417838,改变懒惰平庸怯懦的人生。执行力，恐怖的超速变强能力。,慕树木,36075017,-,4:11,1755688400,0,239,0,0,19,0,9,0,"励志,努力,生活记录",21,日常,//i1.hdslb.com/bfs/archive/a4ee19e1c49d6eba284531fbeac22f18e2f4d282.jpg,http://www.bilibili.com/video/av115060781417838,0,,False,提高执行力,1756708701
BV1QCbZzgEdv,114901028773453,01清华女博｜强女思维：培养恐怖执行力,晴山啊,373106885,"大部分人都把问题想复杂了
这个世界的底层逻辑其实非常简单
没有任何人比你聪明，你不需要崇拜任何人
人跟人唯一的差距就是执行力
厉害的女孩都有一个共性
那就是有了目标之后
不犹豫、不等待、执行力超强
效果不好就复盘优化
效果好就乘胜追击，不断深耕
	
我做任何事之前都会启动下面这套方法
目标量化﻿﻿
目标显化﻿﻿
3秒启动﻿﻿
5分钟法﻿﻿",2:38,1753263000,0,139208,51,235,15919,0,16739,0,"大学生,拖延症,执行力,自我提升,学习经验",21,日常,//i2.hdslb.com/bfs/archive/44d60556c79fcb6af376e068d17cc5ec15975902.jpg,http://www.bilibili.com/video/av114901028773453,0,,False,提高执行力,1756708701
BV1pdenzNEpC,115083950687997,"专治不想学,不自律！顶级费曼学习法 让你学到上瘾,学习效率超级加倍！学习比游戏还爽个100倍?!学会这些高效学习方法论，让你效率暴涨，学到上瘾！",张张包in,3546860910283513,高效学习法,384:25,1756042388,0,682,0,0,36,0,11,0,"学习,经验分享,学习效率,学习心得,考试方法,费曼学习法,学习上瘾,背书方法",208,校园学习,//i2.hdslb.com/bfs/archive/1f5c2122f0a975c5189860fb25efeec3289b3ddb.jpg,http://www.bilibili.com/video/av115083950687997,0,,False,提高执行力,1756708701
BV13XkBYgE37,113679580273120,有野心但很懒的人怎么提升执行力？？？,郑雁执,449557589,-,2:27,1734612977,0,121224,52,126,17801,0,19056,0,"大学,高考,高中,学习,自律,思维,执行力,野心,bilibili期末季",208,校园学习,//i1.hdslb.com/bfs/archive/a9e063aba372b88dbc23b8196f46e3ab63e1ba77.jpg,http://www.bilibili.com/video/av113679580273120,0,,False,提高执行力,1756708701
BV1pZEWziERM,114515085627937,［一个视频打破拖延魔咒］拖延，永远在“透支”明天，明日复明日！［看长视频，培养专注力］无废话，适合循环播放，重塑大脑&amp;潜意识｜认知觉醒｜思维拓宽｜个人成长,拓荒者说-下饭长视频,437325981,-,45:30,1747362050,0,17578,5,26,2638,0,1058,0,"励志,大脑,潜意识,自律,执行力,自控力,拖延,行动力,认知升级,个人成长",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/08a28273fc55b90bf04e627f2a01be960f460bca.jpg,http://www.bilibili.com/video/av114515085627937,0,,False,提高执行力,1756708701
BV1HL411N7Qn,466973647,学习比游戏更上瘾?自律如喝水般简单!这条高效学习实操指南，给你无穷的学习动力!,硬核学长2077,1195497797,"学习动力的底层根源，是对学习的掌控程度
想要达到高效学习、自律上瘾，就是明确学什么、怎么学、学到什么目的和结果，提高掌控感，获得动力
这期视频，我把学生分为四类：
动物本能型、东施效颦型、一步登天型、淡定学霸型。
分别给出实操指南，让你动力爆炸、学习效果超级加倍

视频地址：https://www.youtube.com/watch?v=VzqWO5EaSps
视频名字：South Africa 4K - Scenic Relaxation Film With African Music",26:17,1646388678,0,510858,4110,2190,34563,0,31667,0,"学习帮帮团,考研,考试,高考,知识,校园学习,学习,校园,大学,学习方法,心理学,高中",208,校园学习,//i1.hdslb.com/bfs/archive/c71ca37c66b4d568ea97ba287b20e9df79ef989c.jpg,http://www.bilibili.com/video/av466973647,0,,False,提高执行力,1756708701
BV1LL4y137GY,851952167,人生如刀 我来领教｜保持钝感&amp;自洽｜停止精神内耗,王一快,46394862,#关于情绪管理 你应该知道的事儿#,22:33,1646388009,0,308262,1403,431,9375,0,12066,0,"职场加油站,职业规划,经验分享,情绪管理,内耗,职场,钝感力,自洽",209,职业职场,//i2.hdslb.com/bfs/archive/a3976d9c1f01562b0fa4aaa0a4f7789696cd73c1.jpg,http://www.bilibili.com/video/av851952167,0,,False,提高执行力,1756708701
BV1mHYRzaENo,115066636604098,做事靠执行力，成事靠愿力,李木心学,19569952,-,7:11,1755777763,0,294,0,2,34,0,8,0,"王阳明,良知,心学,知行合一,愿力,王阳明心学,李木讲心学",21,日常,//i1.hdslb.com/bfs/archive/41eec42ac206d3f9b2a5f7aa446d655a30631e8c.jpg,http://www.bilibili.com/video/av115066636604098,0,,False,提高执行力,1756708702
BV1334y1t7z5,809763493,改变心理学：之所以不行动，是因为你早就下定决心不改变,相宁丶,326786730,第一期,5:22,1647599752,0,52604,253,99,2554,0,3068,0,"社会观察局,学习,心理,公开课,自制,打卡挑战,改变,强大,心理学",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/6a427446383e3cd5e457a21e7ea12bd64c6ae002.jpg,http://www.bilibili.com/video/av809763493,0,,False,提高执行力,1756708702
BV12c41157bV,269452578,学习的最大阻力，是心力匮乏（不是天赋差或不努力）,硬核的HeyMatt,239688446,,4:9,1680444000,0,1158408,1157,1712,56253,0,53757,0,"今天也要好好工作,学习,天赋,经验分享,内耗,心理学,效率,努力,时间管理,穷忙",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/4e458a26285c8de339e9de8099853ef904b054a9.jpg,http://www.bilibili.com/video/av269452578,0,,False,提高执行力,1756708702
BV1QCbZzgEdv,114901028773453,01清华女博｜强女思维：培养恐怖执行力,晴山啊,373106885,"大部分人都把问题想复杂了
这个世界的底层逻辑其实非常简单
没有任何人比你聪明，你不需要崇拜任何人
人跟人唯一的差距就是执行力
厉害的女孩都有一个共性
那就是有了目标之后
不犹豫、不等待、执行力超强
效果不好就复盘优化
效果好就乘胜追击，不断深耕
	
我做任何事之前都会启动下面这套方法
目标量化﻿﻿
目标显化﻿﻿
3秒启动﻿﻿
5分钟法﻿﻿",2:38,1753263000,0,139208,51,235,15919,0,16739,0,"大学生,拖延症,执行力,自我提升,学习经验",21,日常,//i2.hdslb.com/bfs/archive/44d60556c79fcb6af376e068d17cc5ec15975902.jpg,http://www.bilibili.com/video/av114901028773453,0,,False,提高执行力,1756708702
BV1Gj421S7d7,1651047878,心态太重要了，自我调节太重要了，一个人能坚定自己的选择，瞄准既定目标持续努力，无时无刻不拼尽全力，又永远有从头再来的勇气，不断的崩塌又自我调节，这种能力非常可贵,罗老师哲学人生,1640095931,-,4:7,1709200952,0,1381828,551,1160,39911,0,71467,0,"哲学,励志,人生,能力,勇气,人文,情感,罗翔",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/5b0906a4edc277c8a76df9c46a04f06382fb8732.jpg,http://www.bilibili.com/video/av1651047878,0,,False,提高执行力,1756708702
BV1DfbXz9Ej5,114914534364153,懒人如何才能养成，恐怖的执行力？,元恒启示录,3546614339733995,我们对执行力的理解常常有误，总以为它是某种超人的能力，需要强大意志力、长期自律和严格时间管理。但事实是，高执行力并非埋头苦干，而是机制在起作用，懒人也能拥有强大执行力。只要设计得当，改变从来不是靠意志，而是靠合理的结构赢得行为之战。,5:48,1753567920,0,8216,0,30,1129,0,615,0,"认知,执行力,天涯神贴,个人成长,强者思维,认知与财富",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/749bc4448d69db0fe5a26d876ca3120798422a2c.jpg,http://www.bilibili.com/video/av114914534364153,0,,False,提高执行力,1756708702
BV1Ka411w7qd,202773933,【哈佛大学】积极心理学 Talben Shahar（全23讲）,农夫CC,515468594,我们来到这个世上，到底追求什么才是最重要的？他坚定地认为：幸福感是衡量人生的唯一标准，是所有目标的最终目标。塔尔博士被誉为&quot;最受欢迎讲师&quot;和&quot;人生导师&quot;。,1795:15,1606213662,0,4666021,44458,3218,466694,0,108254,0,"公开课,人文,心理,哈佛大学,大学,考试,情绪,心理学,考研",208,校园学习,//i2.hdslb.com/bfs/archive/19176b10292e11abb9ad2e17867f79e10c47653e.png,http://www.bilibili.com/video/av202773933,0,,False,提高执行力,1756708702
BV1r54y127Tc,839462564,【半佛】如何成为时间管理大师？,硬核的半佛仙人,37663924,锐利的剑，锐利的眼。,12:12,1599038620,0,2537996,7921,3229,57511,0,151448,0,"开学大作战2020,开学大作战,学习心得,大学,科技,学习,商业,互联网,财经",208,校园学习,//i1.hdslb.com/bfs/archive/256bdd70a030a736f20afa08342216f9228b2856.jpg,http://www.bilibili.com/video/av839462564,0,,False,提高执行力,1756708702
BV1Q2q5YtEtd,113612555295743,天涯神贴：提升自己最快的方法,天涯神贴_升维珍藏,78176056,天涯时代，大神云集，留下文字时代，诸多经典作品，如今，在公域，很多隐学神贴已经无法看到了。隐学思想开了一扇窗户，能让我们看到不一样的东西，听到不一样的声音，看待事物会有不同的观点、认知，这就足够了。,4:17,1733614200,0,60184,8,37,4470,0,1791,0,"成功,技巧,方法,借鉴,早起,自我提升,天涯神贴,强者思维,认知思维,社会观察局,请回答这个时代5.0",228,人文历史,//i1.hdslb.com/bfs/archive/41a958b4fa3050291bad6bd72034cad5347d69af.jpg,http://www.bilibili.com/video/av113612555295743,0,,False,提高执行力,1756708702
BV1bNYxzQEdj,115048618070567,内卷时代，你还在慢吞吞学技能？你学得慢，是因为方法错了！普通人快速精通新技能的超实用攻略，建议收藏！,半亩野草ぃ,3546695874906293,"欢迎来到「半亩野草ぃ」的世界！

✨希望这里，能够成为你忙碌生活里的治愈角落。

让我们一起野蛮生长，大步前行！

🌿野草向阳，我们向上！    加油！",21:12,1755601500,0,3484,1,6,463,0,159,0,"学习,技能,拖延症,快速学习,焦虑,自我提升,实用攻略,个人成长,刻意练习,心理观察室",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/4ed4ce8c5eadf01e02f2a6b741fbad29e08caeb3.jpg,http://www.bilibili.com/video/av115048618070567,0,,False,提高执行力,1756708702
BV1TYxje2E7X,113202721591562,【天涯神贴系列】如何保持专注,天涯顶级隐学神贴,283836277,你知道自己为什么总是很难高效率、高质量地达成目标或者说完成一件事吗？,6:45,1727336879,0,59651,48,112,5100,0,2468,0,"人性,认知,自我提升,天涯神贴",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/59de15b8602376cdeac76b9c46ecd9037bdfeef9.jpg,http://www.bilibili.com/video/av113202721591562,0,,False,提高执行力,1756708702
BV1LF41197LY,273349913,学会这招“顶级复盘”，你的成功将事半功倍！,傻白在美国,1373230511,,5:27,1689054022,0,439664,177,336,41377,0,29443,0,"成功,学习,学会,顶级,财经,复盘,今天也要好好工作",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/ddf0739d3b3498edbf8f193f79c15b80b024f9bb.jpg,http://www.bilibili.com/video/av273349913,0,,False,提高执行力,1756708702
BV1m64y1C7WE,760603131,"《思考,快与慢》让你更加了解自己的思维和决策模式 | David读书科普",David读书科普,17443326,"不喜欢分开看的小伙伴们可以在这里看合集哈~

书籍名称：《思考,快与慢》|《Thinking, Fast and Slow》
作者：丹尼尔·卡尼曼 | Daniel Kahneman",57:47,1620640810,0,209707,564,238,11248,0,6384,0,"知识分享官,互联网,社会,心理,人文,读书,学习,好书推荐,思考",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/0f4fb9d46066abd338bf7f00ad8f0e1289b2e95e.jpg,http://www.bilibili.com/video/av760603131,0,,False,提高执行力,1756708702
BV1AK4y167dt,880807232,sub｜执行力MAX▪消灭拖延症▪专注力▪理解力▪超高效率,张吧唧hehe,699618489,-,8:51,1704519320,0,72740,15,149,4391,0,3504,0,"纱布,自律,执行力,sub",21,日常,//i2.hdslb.com/bfs/archive/5ee2e20dd2e11995724c56fd3157bfd332cfc11e.jpg,http://www.bilibili.com/video/av880807232,0,,False,提高执行力,1756708702
BV15M4m1y7PK,1304684165,自律执行力无敌之道,记忆宫殿宁梓亦,129860965,-,9:40,1715848562,0,95955,192,241,6734,0,4780,0,"生活,命运,知识,大学生,社会,情感,自律,思维,方法论,精神内耗",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/e3f7155a185f277f9a71a403be584f7a893ab484.jpg,http://www.bilibili.com/video/av1304684165,0,,False,提高执行力,1756708702
BV1k686zGExZ,114944683021645,重度拖延：执行力暴涨后真的好爽啊啊啊！！！！,好运孩儿姐,3546926173653550,时间轴在评论区！！！,8:40,1753916986,0,557,0,5,66,0,37,0,"生活,日常,记录,自律,执行力,自我提升,拖延,创作灵感,2025高考季",21,日常,//i2.hdslb.com/bfs/archive/118be9061c65dd0d6cfc2cf6ffacbdc3495b48be.jpg,http://www.bilibili.com/video/av114944683021645,0,,False,提高执行力,1756708702
BV1aEeGztEdG,115061687324519,30分钟读透一本书，今天我们解读《自控力》,帆乐读书会,626020830,"还在为刷手机到凌晨、学习计划泡汤、减肥半途而废烦恼？斯坦福大学热门课程 “意志力科学” 主讲人凯利・麦格尼格尔，在《自控力》中融合心理学、神经学与经济学研究，帮你轻松掌握自控秘诀！
书中先解析自控力：它由“我要做”“我不要”“我真正想要的是”三种力量构成，生理基础是大脑前额皮质，且前额皮质不同区域对应三种力量。接着分析压力、缺觉、坏情绪等削弱自控力的因素及应对办法。 还提供五大实战技巧：冥想锻炼自控力、十分钟法则抵制诱惑、自我谅解应对失败、设定具体目标、公开承诺借助外界监督；也讲解习惯养成法则，助自控力变",32:36,1755702152,0,8194,7,21,392,0,165,0,"学习,读书,心理学,阅读,自控力,读书分享",228,人文历史,//i2.hdslb.com/bfs/archive/b2eef0d5e745a071e871ca1a8507ba240c79956c.jpg,http://www.bilibili.com/video/av115061687324519,0,,False,提高执行力,1756708702
BV1iM411N7BN,527266880,人类的最佳状态，是平静而坚定（成事效率的巨变）,硬核的HeyMatt,239688446,,3:7,1681221600,0,891464,478,1218,48815,0,53167,0,"励志,学习,心态,社交,效率,人际关系,自律,情绪管理,人生发展,今天也要好好工作",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/f950ae679a33026d1e830acab041895711819ae9.jpg,http://www.bilibili.com/video/av527266880,0,,False,提高执行力,1756708702
BV1iX4y1s78i,360181546,8小时｜多动症缓解音乐｜ADHD Relief Music｜工作学习专注背景音乐（自用）,胎生玻璃,270318956,"https://www.youtube.com/watch?v=bzABzr9gPC8&amp;t=32s
这个视频音乐性强一点，我觉得还蛮好听的。YouTube播放器太烂，所以我选择搬来自用，同时也分享给有需求的伙伴",500:12,1688073960,0,601238,187,490,34349,0,11311,0,"BGM,纯音乐,学习,工作,放松,背景音乐,多动症,专注,焦虑,ADHD",267,电台,//i0.hdslb.com/bfs/archive/94f6d408ab3c5e2ec698e7460af6bb20d375ce45.jpg,http://www.bilibili.com/video/av360181546,0,,False,提高执行力,1756708702
BV1U9ufzXE9W,114865159016520,大学老师想提升自己，缺乏内驱力，冰哥分享自己一套提升内驱力方法!很有用!,大冰聊天精选,3546891952327550,-,19:32,1752703386,0,24460,19,36,1807,0,1172,0,"大学,方法,自律,大冰,经验分享,拖延,大学老师,学习心得,内驱力,哔须有此行,旅行攻略UP主激励计划",21,日常,//i1.hdslb.com/bfs/archive/81e13057b82336bd303da5680754d7acd6072fb1.jpg,http://www.bilibili.com/video/av114865159016520,0,,False,提高执行力,1756708702
BV1r24y1J7E7,694992182,放弃熬夜，做清晨的霸主（人生效率的巨变）,硬核的HeyMatt,239688446,,7:7,1677208697,0,2281178,3653,3835,140539,0,127382,0,"今天也要好好工作,时间管理,经验分享,自律,熬夜,效率,人生,学习,巨人的工具,早起",208,校园学习,//i0.hdslb.com/bfs/archive/211637f585721c2ec7a69b68b7dca5daac36a445.jpg,http://www.bilibili.com/video/av694992182,0,,False,提高执行力,1756708704
BV1iX4y1s78i,360181546,8小时｜多动症缓解音乐｜ADHD Relief Music｜工作学习专注背景音乐（自用）,胎生玻璃,270318956,"https://www.youtube.com/watch?v=bzABzr9gPC8&amp;t=32s
这个视频音乐性强一点，我觉得还蛮好听的。YouTube播放器太烂，所以我选择搬来自用，同时也分享给有需求的伙伴",500:12,1688073960,0,601238,187,490,34349,0,11311,0,"BGM,纯音乐,学习,工作,放松,背景音乐,多动症,专注,焦虑,ADHD",267,电台,//i0.hdslb.com/bfs/archive/94f6d408ab3c5e2ec698e7460af6bb20d375ce45.jpg,http://www.bilibili.com/video/av360181546,0,,False,提高执行力,1756708704
BV16Z4y187za,384193092,10分钟提升专注力放下焦虑 0基础经典冥想,范李猿,63486758,"冥想是我日常的习惯，它可以平复我的焦虑、浮躁，让我产生行动力。音乐和白噪音都有用心设计，希望能带给你们5-10分钟的放松，在平静思绪提高专注力后 有好的状态面对一切。 嘿嘿就10分钟 坐着躺着都能做，可以提高工作状态。
有兴趣还记得给个三连，本期点赞过3w，我会继续出冥想相关的内容 ~，如果没到，你们就好好收藏着！ 焦虑 压力大 就拿来调整状态 管用的！（没兴趣的也点个赞吧！哈哈哈）

新朋友 别忘了关注我~",11:26,1653043082,0,4114286,8843,2933,207235,0,195628,0,"打造我的好身材,健身,瑜伽,健康,冥想,焦虑,专注力,跟练,学习,备考",164,健身,//i2.hdslb.com/bfs/archive/d6b875e96351bc90fdfe6d0f13604d5c1acf1e11.jpg,http://www.bilibili.com/video/av384193092,0,,False,提高执行力,1756708704
BV1rVZSY8EmL,114274550680232,（381）如果你野心勃勃但很懒，请看这个！重塑自己！,YouTube深度访谈,3493286931073848,www.youtube.com,13:18,1743691971,0,1921698,752,1001,218990,0,142196,0,"懒惰,英语听力,英语口语,野心勃勃,经验分享,自我提升,学习成长,重塑自己,认知思维,万物研究所,万物研究所·春日探索企划",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/92550fbc02bef3f0abc655a0bc486f4f73c4610c.jpg,http://www.bilibili.com/video/av114274550680232,0,,False,提高执行力,1756708704
BV1TnebzwEPh,115072844238729,如何训练集中注意力，进入心流对抗杂念,藤老师认知思维,701243040,-,2:10,1755872425,0,2205,60,1,184,0,133,0,"学习,心理,大学生,留学生,研究生,专注,注意力,高效学习,心流,心理观察室",21,日常,//i1.hdslb.com/bfs/archive/5b69e8c759e96a5ecab4f7769e44ca753db7491a.jpg,http://www.bilibili.com/video/av115072844238729,0,,False,提高执行力,1756708704
BV1nNQmYiEK9,114164995462835,人与人最根本的差距在于「勇气与执行力」,认知进化的Vivian,490573356,,10:15,1742029200,0,14728,0,1,648,0,187,0,"成长,学习,心理,逆袭,自律,思维,认知,经验分享,内核心态",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/19e8746b8313edfe4e4d459f5c22e79e6d2425c7.jpg,http://www.bilibili.com/video/av114164995462835,0,,False,提高执行力,1756708704
BV1ZH7LzNEdD,114590952267230,Study with me✍️｜实时学习｜动力向｜沉浸式陪伴学习｜白噪音｜壁炉声🔥｜纯音乐｜治愈向✨｜自律独处时刻｜氛围感自习室｜原倍速study vlog,小企鹅ee_,482035778,-,135:0,1748520285,0,514035,4697,958,9130,0,8095,0,"BGM,音乐,治愈,纯音乐,学习,高能量,白噪音,Study With Me,自律向,随手记录我的生活碎片,寻找100个宝藏vlogger3.0",21,日常,//i0.hdslb.com/bfs/archive/e38f88d23e40ff1595a83de74bdeb0a71ceca6d2.jpg,http://www.bilibili.com/video/av114590952267230,0,,False,提高执行力,1756708704
BV1UJ4m1h7Ce,1251634362,如何在短时间内大幅提升自己的执行力,思维拓客,407427280,,1:5,1710240300,0,93454,0,2,7500,0,975,0,"执行力,个人成长,提升自己",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/34621d0ee91a5d3a77e17b8244d67a82c64cdb5b.jpg,http://www.bilibili.com/video/av1251634362,0,,False,提高执行力,1756708704
BV1ajsJecEmg,113028624352897,狂A自用，提高执行力,狐狸未成年_,86572162,-,1:14,1724680111,0,36159,9,62,4418,0,3391,0,"听歌,显化,狂A",130,音乐综合,//i1.hdslb.com/bfs/archive/3e7e38feae113fcadaa8cecb373feeabcbdbbf5a.jpg,http://www.bilibili.com/video/av113028624352897,0,,False,提高执行力,1756708704
BV1YTh9zKEfd,115111045892059,别再把‘表演式考研’当努力了！你缺的不是时间，是执行力”,交大典博,387269819,"你是不是也这样：7月还在图书馆拼命，8月一回家就彻底躺平？每天睡到自然醒，背单词3小时、玩手机3小时，还自我感动“今天努力了”？专业课一看就困，政治课当BGM听，英语卷子一做就心态爆炸…
别演了，姐妹！你这根本不是考研，是“表演式考研”！
骗得过朋友圈，骗不过考场上的分数。
如果你也知道自己自律崩盘、动力散架，但又真的想上岸——从现在开始，每天定个小目标：专业课20页+单词100个+政治一课认真听。
不贪多，但求有效。
我甚至可以每天盯着你打卡！
记住：装模作样的人终成炮灰，咬牙扛住的人迟早是研究生。",1:32,1756594800,0,214,0,0,0,0,3,0,"考研,经验分享,备考建议,学习心得,考研成功,学历提升,高效备考,升学规划,考研上岸,26考研",208,校园学习,//i2.hdslb.com/bfs/archive/e78963cdd5c7c47377510af6b70fe8f09e868287.jpg,http://www.bilibili.com/video/av115111045892059,0,,False,提高执行力,1756708704
