bvid,aid,title,author,mid,description,duration,pubdate,created,view,danmaku,reply,favorite,coin,like,share,tag,typeid,typename,pic,arcurl,pts,arcrank,badgepay,search_keyword,collected_at
BV1BP411r7kK,316317663,【音乐疗法】摆脱拖延，增强执行力,AU催眠音乐治疗师,3493261056412177,"油管：AU the therapist
抖：AU催眠音乐治疗师

我们所制作的音频是由 美国 NGH，ABH，IAPC 三大催眠治疗公会的注册催眠治疗师所制作的，透过专用软件制作出来的。

本所成员研究音乐治疗，声音疗法多年，所有制作均由国际声音疗法组织资深成员所制作，每部作品均花上超过10小时，超过4年的研究和亲身测试，制作出来的音频可以透过潜意识作出不同身心的，亦可藉由声波的震动频率来诱发大脑的脑波产生不同自愈的效果。

免责声明：我们的音乐频率疗法属于辅助性疗法，不等于能完全取替药物，亦不能被视作为",30:16,1690187898,0,2116,1,9,111,0,46,0,"音乐,催眠,学习,心理,潜意识,冥想,执行力,拖延,疗愈,行动力",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/2a87d8f4c30c3ddbc821e21aa606f39e8f2cf359.jpg,http://www.bilibili.com/video/av316317663,0,,False,执行力培训,1756708601
BV1aEegzDEKq,115061049983487,普通人逆袭第一步：练习提升执行力,沪上张叁金,3546957511396143,-,2:47,1755692575,0,237,0,0,24,0,9,0,"学习,经验分享,执行力,普通人逆袭,随手记录我的生活碎片",209,职业职场,//i2.hdslb.com/bfs/archive/0dd606ca6b9ba2001fd049e0150fb83b7f62d54b.jpg,http://www.bilibili.com/video/av115061049983487,0,,False,执行力培训,1756708601
BV1e3TuzHE2y,114636384898178,章义伍执行力从何来21·有效执行7步骤,小书生资料库,3546555332168026,21·有效执行7步骤,37:0,1749213502,0,612,0,0,37,0,9,0,"职场,执行力,管理",209,职业职场,//i0.hdslb.com/bfs/archive/696f3f7a8f07dcf7c2aafb94ceab6ed98648c0bf.png,http://www.bilibili.com/video/av114636384898178,0,,False,执行力培训,1756708601
BV13U4y187NZ,672849253,余世维-赢在执行第2版,传奇刀神,304511311,余世维-赢在执行第2版,414:38,1619668002,0,26874,10,22,1117,0,162,0,"职场,管理,企业管理,企业",209,职业职场,//i0.hdslb.com/bfs/archive/fc2292d22a7985971d738b04dd2b486aa70d6f83.jpg,http://www.bilibili.com/video/av672849253,0,,False,执行力培训,1756708602
BV1ZfetzLEVU,115070998677458,项目管理的底层逻辑：不是做事，而是构建系统，如何构建你的项目管理知识体系？,清晖Drina,1231093606,"👇1V1课程规划咨询，力口偶qhclass2019，批注【小破站88】
✅ 项目管理的三大底层逻辑：目标驱动、系统协同、闭环控制
✅ 如何构建属于你自己的“项目管理思维框架”？",92:44,1756295700,0,314,0,1,35,0,7,0,"学习,思维,PMP,管理,管理思维,底层逻辑,体系化思维",209,职业职场,//i2.hdslb.com/bfs/archive/f165280230aac531e75aeae29ffe47ad5b59ba80.jpg,http://www.bilibili.com/video/av115070998677458,0,,False,执行力培训,1756708602
BV1Yoegz9Ecj,115060361987585,90%的新晋管理都栽在这！SOP思维让你效率翻倍，轻松拿捏团队,清晖小野学管理,3461577399339630,免费获取最新项目管理工具模板、提升自身管理能力，加W：qh202522，备注777,98:21,1755778680,0,460,0,1,48,0,6,0,"领导力,项目管理,能力提升,项目经理",209,职业职场,//i0.hdslb.com/bfs/archive/ad96fe15349d41fe67b1b87513c9974f082923e9.jpg,http://www.bilibili.com/video/av115060361987585,0,,False,执行力培训,1756708602
BV1e3TuzHE2y,114636384898178,章义伍执行力从何来21·有效执行7步骤,小书生资料库,3546555332168026,21·有效执行7步骤,37:0,1749213502,0,612,0,0,37,0,9,0,"职场,执行力,管理",209,职业职场,//i0.hdslb.com/bfs/archive/696f3f7a8f07dcf7c2aafb94ceab6ed98648c0bf.png,http://www.bilibili.com/video/av114636384898178,0,,False,执行力培训,1756708602
BV1dQYfztEVE,115070126333263,【PMP领导力】“当你遇到这样的领导：加班他扛锅，奖金你拿钱…恭喜遇到宝藏了！,清晖知识分享官,1650043161,"如果你还不懂：🤭请+\ /：qh202522 ，备注【55】
✅ 项目经理学会PMP有啥用
✅ 怎么用PMP快速转岗？",47:18,1756209600,0,239,0,1,8,0,3,0,"学习,领导,职场,员工,团队,领导力,管理,项目管理,职场经验,项目经理",209,职业职场,//i0.hdslb.com/bfs/archive/bbfe3bdc206aa8929f6c0373d6bec68239b1d642.jpg,http://www.bilibili.com/video/av115070126333263,0,,False,执行力培训,1756708602
BV1br4y1k7Qg,764294477,员工个人成长之自我管理-目标管理,一块腹肌的袁老师,694652243,-,36:51,1637244344,0,3223,4,7,181,0,29,0,"职业规划,学习,企业管理,工作,管理,职场",209,职业职场,//i1.hdslb.com/bfs/archive/5678c84f166a86c50f2622898c26b56528f97f3d.jpg,http://www.bilibili.com/video/av764294477,0,,False,执行力培训,1756708602
BV1tfb8zxESx,115019442293638,龚一老师--创造性执行力,请叫我乄二,355900425,视频内容是龚一老师创造性执行力版权课程的展示片段。,6:16,1755057669,0,40,0,0,1,0,4,0,"教育,展示,学习,执行力,管理,企业培训,龚一老师",231,计算机技术,//i2.hdslb.com/bfs/archive/09c0588d1ae0ecc5f7f694919cfa26f9c8565ffd.jpg,http://www.bilibili.com/video/av115019442293638,0,,False,执行力培训,1756708602
BV1LT4aekEzk,113112409705410,jack谈如何提高执行力,Jack要努粒,3546759710116406,jack谈如何提高执行力,3:36,1725966000,0,5993,2,4,225,0,183,0,"教程,校园,人生的意义,学习,人工智能,学历,意义,执行力,认知与财富",21,日常,//i0.hdslb.com/bfs/archive/13a08f440da28eeb2f79d4b0d78e5660a222c82d.jpg,http://www.bilibili.com/video/av113112409705410,0,,False,执行力培训,1756708602
BV1gTeezjExL,115075880981290,一个让你拥有恐怖执行力的顶级思维，「当一个时间赌徒」,向上的金临,527146075,-,3:2,1755918666,0,963,0,0,93,0,25,0,"成长,心理,思维,经验分享,执行力,提升,赌徒,拖延,底层逻辑,顶级思维",21,日常,//i2.hdslb.com/bfs/archive/5c0f56764c124a5e8825ea7f65bc4f6b76ad350d.jpg,http://www.bilibili.com/video/av115075880981290,0,,False,执行力培训,1756708602
BV1tMYxzUEwa,115048651428364,夜里千条路，白天卖豆腐？躺平时代，如何提升执行力，做个“行动派”？达芬奇、胡适都在用的高效执行法，你值得拥有！,半亩野草ぃ,3546695874906293,"欢迎来到「半亩野草ぃ」的世界！

✨希望这里，能够成为你忙碌生活里的治愈角落。

让我们一起野蛮生长，大步前行！

🌿野草向阳，我们向上！    加油！",18:6,1755861000,0,1006,0,8,89,0,45,0,"学习,拖延症,焦虑,执行力,自我提升,工作效率,个人成长,番茄工作,内耗,心理观察室",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/e9ce243a001f1f61224a121b52e1289ed0e743ee.jpg,http://www.bilibili.com/video/av115048651428364,0,,False,执行力培训,1756708602
BV1heetzYEYu,115071267180650,如何专注学习：消除所有干扰｜时间管理 / 记忆力提升 / 自我管理 / 学习方法 / 心理韧性 / 效率提升 / 个人发展,Notion模板,5643957,"【介绍】
这是一门专注力提升课程，帮助学员通过系统化方法消除学习和工作中的干扰，打造属于自己的专注系统，提升记忆力、学习效率和心理韧性，最终成为高效且持久的“不可阻挡的学习者”。

名称：如何专注学习：消除所有干扰
时长：14课/2小时
价值：126元
附件：无

【亮点】
🧠 学习专注系统：从被动应对转变为主动管理干扰
📱 数字与环境管理：打造无干扰的学习与工作空间
🔑 记忆力提升：运用科学方法实现高效记忆和学习
💪 心理韧性训练：增强抗压与抗干扰能力，快速恢复专注
🕒 时间掌控技巧：通过时间管理实现更",99:56,1755851868,0,658,0,2,100,0,20,0,"教程,学习,课程,效率,记忆力,时间管理,经验分享,学习方法,个人发展,效率提升",122,野生技能协会,//i1.hdslb.com/bfs/archive/336a294bb99ef07d7349b54b389ab1ce1e620a69.jpg,http://www.bilibili.com/video/av115071267180650,0,,False,执行力培训,1756708602
BV1A4pveQE3C,113101504512543,【显化&amp;陪伴学习】思维集中/执行力/缓解焦虑,AL你一定会赢,25402029,"边显化边学习
本次是执行力 思维集中 专注力 buff
缓解焦虑 
显化学习视频记得多喝水！！",53:37,1726212600,0,81237,7,92,4362,0,2553,0,"考试,学习,纱布,playlist,显化,陪伴学习,哔哩哔哩开学季,新学期多点新知识",208,校园学习,//i2.hdslb.com/bfs/archive/d832180bcc1030ec7ef42d5477a65b23055e5e08.jpg,http://www.bilibili.com/video/av113101504512543,0,,False,执行力培训,1756708602
BV15De6zgEMv,115097573791473,我找到了执行力的关键（福格行为模型实践分享,万伯渊,1274633472,早睡早起，加油加油,9:43,1756292400,0,1618,5,21,204,0,77,0,"吐槽,模型,记录,执行力,生活记录,福格行为模型,随手记录我的生活碎片",208,校园学习,//i0.hdslb.com/bfs/archive/342409dbad2c8b9916a550400527f10ad207b924.jpg,http://www.bilibili.com/video/av115097573791473,0,,False,执行力培训,1756708602
BV19M4y117JS,909817429,提高员工执行力的小技巧,清研商学云课堂,1505860990,如果本视频对您有帮助，请点赞、评论、收藏、转发。您的支持是我们更新最大的动力~,9:33,1681209102,0,1463,2,0,65,0,19,0,"职场,领导力,执行力,企业管理,公司管理,好领导,今天也要好好工作,我最值得分享的职场经验",209,职业职场,//i1.hdslb.com/bfs/archive/e40eeabb58bb8d9553c4f5dc90bf9238502068b7.jpg,http://www.bilibili.com/video/av909817429,0,,False,执行力培训,1756708602
BV1LM4y1g7Z6,931377080,掌握高效执行力，用行动战胜拖延症！,易普斯咨询,561838742,"手头的事还没做完，新活儿就又堆了过来！
上班吃瓜摸鱼无心工作，下班Deadline来袭没空开心。
学习？健身？明天再说吧......

现如今，社会节奏逐渐变快，人们的压力不断增大，越来越多的年轻人想躺平，正所谓“一时躺平一时爽，一直躺平一直爽”。躺平是一种选择，但是若想真的“爽”，大家都知道还是需要事先将手头的工作处理好，然后才能“躺”的心安理得。

如若不然，短期的反复躺平则会造成长期的拖延状态，这也是当前许多年轻人都有的通病——拖延症。",61:54,1625447020,0,2354,2,1,136,0,20,0,"说说心理话,热点,心理,心理学,心理话,调节心理,学习,教育,拖延,拖延症",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/9de9e239ab1c29a0eace533715b9ab6a3af5fcc4.jpg,http://www.bilibili.com/video/av931377080,0,,False,执行力培训,1756708602
BV1Xz4y127Ui,586840422,【大易云学】“打造企业全员执行力工作习惯”管理必看视频,大易云学商业学院,649011960,陈义红老师告诉你——如何打造企业优秀的执行工作习惯！,19:10,1614065430,0,3162,0,0,76,0,8,0,"管理,企业,大易云学咨询,执行力,课程,培训,工作习惯",209,职业职场,//i2.hdslb.com/bfs/archive/02acb8c35454743044df84e7854eb0ab090716a2.jpg,http://www.bilibili.com/video/av586840422,0,,False,执行力培训,1756708602
BV18Ueez7E8Y,115075763475429,执行力直接决定你在社会的生存能力,岚奕Lanyi,3546931420727972,-,4:4,1755917135,0,1024,0,4,144,0,49,0,"能力,社会,干货,认知,执行力,自我提升,强者思维,执行间隙,岚奕",21,日常,//i2.hdslb.com/bfs/archive/124a981e056b1b63b6dae751f004d96d52ac2c6f.jpg,http://www.bilibili.com/video/av115075763475429,0,,False,执行力培训,1756708602
BV1ga4y147fo,667851826,简单理解“执行力”,GentleGuy,28896348,,21:39,1587320975,0,3485,1,0,94,0,24,0,"学习,演讲",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/aa2dbcd5f50087af0a195f13fefac361efc271d6.jpg,http://www.bilibili.com/video/av667851826,0,,False,执行力培训,1756708602
BV1HZ3gzyERi,114789829513866,管理时间不如管理行动，3招培养超绝执行力，告别拖延症,Jamie今天也在学,8180187,"从必须做的事情入手，然后做可能的事情，你会突然发现自己在做不可能的事情，
在执行力这一块，觉得自己从来没有输过别人，包括买东西（不是）
很多时候大家觉得自己时间不够用，效率不高，其实主要是因为没有执行力。
我们没有办法把5分钟变成6分钟，所以更应该管理好的是自己的行动。
给大家分享一些，对我执行力影响很大的tips，希望对大家有帮助。",2:57,1751623200,0,5362,1,13,334,0,196,0,"自律,时间管理,执行力,自我提升,变成更好的自己,拖延症自救指南,寻找100个宝藏vlogger,来BW当然要拍vlog啦",209,职业职场,//i1.hdslb.com/bfs/archive/b76be5b9bc5bf90abbef4dc44cdf1309abd49f25.jpg,http://www.bilibili.com/video/av114789829513866,0,,False,执行力培训,1756708602
BV1ma4y1H7hW,670665768,如何当好中层管理者,和氏的石头,370738422,"如何当好中层管理者
如何当好中层管理者",307:26,1608391495,0,13977,1,4,747,0,63,0,"企业管理,管理,工作",209,职业职场,//i1.hdslb.com/bfs/archive/6405f8d0e18036d598ac71957616bdf85bff68b5.jpg,http://www.bilibili.com/video/av670665768,0,,False,执行力培训,1756708602
BV1GC41187Cr,1952069471,好有力量的一段演讲：对工作的挑剔是因为到底是一份工还是一份事业#陈数,快乐快乐满满,243857629,-,16:33,1710985560,0,13653,1,2,337,0,129,0,"生活,演讲,职场,陈数,事业,星动安利大作战,全能追星企划4.0",137,明星综合,//i0.hdslb.com/bfs/archive/de4f5658c230bd1064c87028eca913c1ccf38d7f.jpg,http://www.bilibili.com/video/av1952069471,0,,False,执行力培训,1756708604
BV1Vv41147x8,245653776,专业秘书训练教程,和氏的石头,370738422,"专业秘书训练教程
专业秘书训练教程",257:28,1608471004,0,16725,20,8,1930,0,409,0,"经验分享,职场,企业管理",209,职业职场,//i1.hdslb.com/bfs/archive/66f860177ffcceecfc8fdb010a8fdf12702cf31a.jpg,http://www.bilibili.com/video/av245653776,0,,False,执行力培训,1756708604
BV1WV411d7XX,412986854,情商课 高级情商训练营[完结],Sean小禹,13862576,"老吴的《高级情商私教课》从建立思维模型到逻辑思考、刻意练习、自我认知到情绪管理，对外关系、情感关系、社交关系、工作关系、个人魅力。从头到尾提高你的情商力!
（转载）",2650:51,1587834126,0,487445,2591,299,45814,0,10185,0,"人际交往,情商,人际关系,大学生,职场,心理学,社交,高情商,情绪管理,每天加点技能分",122,野生技能协会,//i2.hdslb.com/bfs/archive/cbfaf9ffaadb65cca0b9a585ee24a5794b67ce4f.png,http://www.bilibili.com/video/av412986854,0,,False,执行力培训,1756708604
BV1ka4y1W75e,670507810,有钱人和成功人士都有哪些好习惯？必看《高效能人士的七个习惯》| David书籍分享,David读书科普,17443326,"在这里把之前做的《高效能人士的七个习惯》的视频合起来啦，方便大家观看。
还是要跟大家说声抱歉，由于我的疏忽，一直把书中的第二个习惯“以终为始”念成了以始为终，
英文是：Begin with the end in mind. 但是内容没有讲错哈
谢谢大家~

书籍名称：《高效能人士的七个习惯》
作者：史蒂芬·柯维",51:56,1607335205,0,183891,455,268,8515,0,4995,0,"读书,读书分享,生活,自我提升,技巧,学习,学习方法,习惯,高效,高效能人士的七个习惯",21,日常,//i0.hdslb.com/bfs/archive/fd81358e41cfa33c44f5052ea126f9b948e7da0c.jpg,http://www.bilibili.com/video/av670507810,0,,False,执行力培训,1756708604
BV1tMYxzUEwa,115048651428364,夜里千条路，白天卖豆腐？躺平时代，如何提升执行力，做个“行动派”？达芬奇、胡适都在用的高效执行法，你值得拥有！,半亩野草ぃ,3546695874906293,"欢迎来到「半亩野草ぃ」的世界！

✨希望这里，能够成为你忙碌生活里的治愈角落。

让我们一起野蛮生长，大步前行！

🌿野草向阳，我们向上！    加油！",18:6,1755861000,0,1006,0,8,89,0,45,0,"学习,拖延症,焦虑,执行力,自我提升,工作效率,个人成长,番茄工作,内耗,心理观察室",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/e9ce243a001f1f61224a121b52e1289ed0e743ee.jpg,http://www.bilibili.com/video/av115048651428364,0,,False,执行力培训,1756708604
BV1gTeezjExL,115075880981290,一个让你拥有恐怖执行力的顶级思维，「当一个时间赌徒」,向上的金临,527146075,-,3:2,1755918666,0,963,0,0,93,0,25,0,"成长,心理,思维,经验分享,执行力,提升,赌徒,拖延,底层逻辑,顶级思维",21,日常,//i2.hdslb.com/bfs/archive/5c0f56764c124a5e8825ea7f65bc4f6b76ad350d.jpg,http://www.bilibili.com/video/av115075880981290,0,,False,执行力培训,1756708604
BV1Ja411K7o7,216710600,员工执行力培训课件PPT,wf0456,1730439686,需要做员工执行力培训的同学可以看看,8:18,1659764305,0,1638,0,4,86,0,15,0,"职场,执行力,执行力培训,员工执行力培训,员工培训",209,职业职场,//i0.hdslb.com/bfs/archive/e9144b195b8ad248c39c1d60eddfbc8bf46faa02.jpg,http://www.bilibili.com/video/av216710600,0,,False,执行力培训,1756708604
BV1q44y1Z7hE,988955509,【清华大学】《人力资源管理的逻辑》学会管人是人生的必修课（全10讲）,哔哩大学財经学院,515375437,在这里学习最新最全的人文博雅知识。,110:23,1671752387,0,76208,119,71,9216,0,1866,0,"管理者,经济学,管理,逻辑,思维,人力资源管理,学习",208,校园学习,//i0.hdslb.com/bfs/archive/6e78d614c0370402031cfd24d675ab1c9a267755.png,http://www.bilibili.com/video/av988955509,0,,False,执行力培训,1756708604
BV1A4pveQE3C,113101504512543,【显化&amp;陪伴学习】思维集中/执行力/缓解焦虑,AL你一定会赢,25402029,"边显化边学习
本次是执行力 思维集中 专注力 buff
缓解焦虑 
显化学习视频记得多喝水！！",53:37,1726212600,0,81237,7,92,4362,0,2553,0,"考试,学习,纱布,playlist,显化,陪伴学习,哔哩哔哩开学季,新学期多点新知识",208,校园学习,//i2.hdslb.com/bfs/archive/d832180bcc1030ec7ef42d5477a65b23055e5e08.jpg,http://www.bilibili.com/video/av113101504512543,0,,False,执行力培训,1756708604
BV1VFi7eWE43,112897174801888,【公开课】《麦肯锡46种思考模型框架合集》(绝对干货)透过结构看世界，洞悉事物本质,李财读财,69841628,感谢关注，谢谢支持[脱单doge],208:15,1723289337,0,64780,19,11,7023,0,1112,0,"模型,学习,公开课,结构,课程,框架,本质",207,财经商业,//i0.hdslb.com/bfs/archive/889d8663df8415453a4c6021dad7152a4038b409.png,http://www.bilibili.com/video/av112897174801888,0,,False,执行力培训,1756708604
BV1ki421U762,1454916660,如何快速变强：模仿迭代大师+执行力狂魔,记忆宫殿宁梓亦,129860965,-,11:55,1716537916,0,283760,308,351,24576,0,14713,0,"生活,知识,学习,大学生,情感,自律,思维,价值观,方法论,精神内耗",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/49e74f3f069d5e61d3ab494e2b9bad587d3865bf.jpg,http://www.bilibili.com/video/av1454916660,0,,False,执行力培训,1756708604
BV12s4y1C7tX,997667278,【自律真相】拖延不是懒，如何在学习和工作中快速获得行动力？1个掌握无意识的心法+4个让你立刻行动的方法（深度心理解析）,南北大师兄,1712575974,1个深层管理无意识的心法+4个让你立刻行动的方法，希望能够帮助到你自律、改善拖延的状况，内容制作不易，感谢大家多多支持、三连关注哦！,24:24,1687771083,0,510755,1756,955,39242,0,31505,0,"考试,知识,学习,工作,心理学,多巴胺,自律,自控力,拖延,今天也要好好工作",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/ce1bca446f63ed6dad583741e14bace96bdd66b2.jpg,http://www.bilibili.com/video/av997667278,0,,False,执行力培训,1756708604
BV1RP4y157FP,891728531,19.执行力从何来（上）,yzzzy,12157859,,23:4,1636698578,0,6612,3,1,253,0,27,0,企业管理,209,职业职场,//i0.hdslb.com/bfs/archive/b2d7cbc74b105891692ddd76fd47a2c5dcf5b23d.jpg,http://www.bilibili.com/video/av891728531,0,,False,执行力培训,1756708604
BV1aEegzDEKq,115061049983487,普通人逆袭第一步：练习提升执行力,沪上张叁金,3546957511396143,-,2:47,1755692575,0,237,0,0,24,0,9,0,"学习,经验分享,执行力,普通人逆袭,随手记录我的生活碎片",209,职业职场,//i2.hdslb.com/bfs/archive/0dd606ca6b9ba2001fd049e0150fb83b7f62d54b.jpg,http://www.bilibili.com/video/av115061049983487,0,,False,执行力培训,1756708604
BV18Ueez7E8Y,115075763475429,执行力直接决定你在社会的生存能力,岚奕Lanyi,3546931420727972,-,4:4,1755917135,0,1024,0,4,144,0,49,0,"能力,社会,干货,认知,执行力,自我提升,强者思维,执行间隙,岚奕",21,日常,//i2.hdslb.com/bfs/archive/124a981e056b1b63b6dae751f004d96d52ac2c6f.jpg,http://www.bilibili.com/video/av115075763475429,0,,False,执行力培训,1756708604
BV1NfTyzTEjM,114641468465023,培养顶级执行力的绝佳方案：「建立即时反馈循环」,认知进化的Vivian,490573356,,6:23,1749290286,0,4742,1,9,598,0,194,0,"成长,学习,心理,逆袭,自律,思维,认知,经验分享,内核心态",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/73331d7d8244c519a82c87262f60b45364e081bb.jpg,http://www.bilibili.com/video/av114641468465023,0,,False,执行力培训,1756708604
