bvid,aid,title,author,mid,description,duration,pubdate,created,view,danmaku,reply,favorite,coin,like,share,tag,typeid,typename,pic,arcurl,pts,arcrank,badgepay,search_keyword,collected_at
BV12gEvzMEsN,114504029509042,[全4期]李军：『执行三板斧』实务操作课 #李军课程合集,法学无边薇kwd813,3546681081596398,"视频随时会删，更多课看祝、业、详~~情~~
李军:[执行三板斧]，实务操作课
李军:国企合规管理实务指南(23年国企改革业务专家精讲)
李军:新《公司法》与新一轮国企改革实务精讲
李军:新公司法实施下，国有企业治理核心要点突破
李军:执行捍卫战--主动出击实战指南
李军:执行行为异议及执行标的异议实操全解
侯志涛、李军、李硕联袂:追加被执行人与财产查找全攻略
声明：资源收集于网络，仅用于试学及购买课程之参考，切勿用于其他用途！如若侵权，请留言告知删除，谢谢！投稿为自制是为了防止二次搬运添加水印，敬请理解。",57:7,1747203000,0,3268,9,1,197,0,49,0,"视频教程,详解,模块",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/02e78cf6d10c729bda183ada9ab264c4398b78c1.jpg,http://www.bilibili.com/video/av114504029509042,0,,False,执行技巧,1756708949
BV1pbe6zsEtY,115078414208941,民诉暑期带背第55天~参与分配与执行转破产,民诉韩心怡,514931238,新的一天，新的加油~胜利曙光就在前方啦,4:11,1755991200,0,2095,3,2,13,0,39,0,"考试,学习,法学,民诉,法考,法考客观题,暑期带背,卷二总动员",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/a505dad601e74f65ce0a2dcd9694eea731c45085.jpg,http://www.bilibili.com/video/av115078414208941,0,,False,执行技巧,1756708949
BV16E411A7iG,97941461,执行实务10讲：破解执行案件的操作难题,bili_63870440944,521207252,吴珲律师将结合多年的审判及执业经验，为大家重点讲解执行实务中的强制执行措施、执行和解、执行担保、追加被执行人、司法拍卖、案款分配等问题。,63:46,1584795334,0,15298,6,13,767,0,88,0,学习,85,小剧场,//i2.hdslb.com/bfs/archive/50b23a8e2ca0a59873c2c1440dc0ff134a566a05.jpg,http://www.bilibili.com/video/av97941461,0,,False,执行技巧,1756708949
BV18Ueez7E8Y,115075763475429,执行力直接决定你在社会的生存能力,岚奕Lanyi,3546931420727972,-,4:4,1755917135,0,1024,0,4,144,0,49,0,"能力,社会,干货,认知,执行力,自我提升,强者思维,执行间隙,岚奕",21,日常,//i2.hdslb.com/bfs/archive/124a981e056b1b63b6dae751f004d96d52ac2c6f.jpg,http://www.bilibili.com/video/av115075763475429,0,,False,执行技巧,1756708949
BV1vH4y1Z7yW,961731542,前法官精讲——执行案件全流程实务解析,熊二讲堂,3546388302399907,more法律实务和书籍嘉v：1145447682,285:28,1696174002,0,25607,21,27,2514,0,452,0,"法律,学习,律师,普法,法律实务,青年律师,执行案件",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/09fc991e0011bf9b018b677108dbcdee7a5b2dfa.png,http://www.bilibili.com/video/av961731542,0,,False,执行技巧,1756708950
BV1fP411j7YT,303835344,执行异议大总结（戴鹏韩心怡综合版）,小fish_hhh,437982134,呜呜呜终于把执行异议搞明白了天啊！,9:40,1665133224,0,15530,15,77,703,0,337,0,"8分钟限定解惑,上B站学知识,学习,执行,执行异议,法考,民诉",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/4ad4820cde5012197e48afaf03d5f607d01cd80a.jpg,http://www.bilibili.com/video/av303835344,0,,False,执行技巧,1756708950
BV1fh411q7Tn,207172085,执行力不够怎么办,鹤老师说经济,493805437,,2:24,1628167115,0,267302,341,608,8039,0,12447,0,"知识分享官,认知,执行力,经济学",207,财经商业,//i1.hdslb.com/bfs/archive/631a9a18647e24fe9c55c86ab5295e07e317f476.jpg,http://www.bilibili.com/video/av207172085,0,,False,执行技巧,1756708950
BV1J94y1s72d,363581103,张进德：“民事执行八讲”名师亲授 律师实务大课,熊二讲堂,3546388302399907,more法律资料加V：1145447682,933:13,1695040428,0,32502,74,23,2374,0,357,0,"法律,律师,名师,民法典,律师实务,民事执行,青年律师",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/b6788572c14ddff8d6b43f01f1d2e0efcac4cb8e.png,http://www.bilibili.com/video/av363581103,0,,False,执行技巧,1756708950
BV1qK4y1N7CX,887421844,付晓雷：原执行局法官深度剖析执行实战技能 第1讲 不良资产、执行程序中的房产处置疑难解答（4）,少年你有些皮,18296090,自学视频,59:30,1617547923,0,14543,1,4,860,0,134,0,"律师,执行",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/67d53151d516dbca8d2a1d78effdb1b4a2486702.jpg,http://www.bilibili.com/video/av887421844,0,,False,执行技巧,1756708950
BV1pY14YNEoq,113373362525537,【法律公开课】一次讲透保全与执行实务难点问题（完整版）,资源之家,503860886,"内容仅用于学习，课程来源于网络，侵删！！！
完整版课件链接：https://pan.quark.cn/s/6e476c3b2765",716:35,1730079360,0,14395,5,9,1445,0,186,0,"法律,完整版,公开课,律师,问题,法学,实务",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/67546eb6282ad9a6e31c800d17769ea56e8f5427.jpg,http://www.bilibili.com/video/av113373362525537,0,,False,执行技巧,1756708950
BV1gBzoYQEdf,113578111733510,一个让你拥有恐怖执行力的顶级思维：「当一个时间赌徒」,无限进化的Doria,3546587456342714,,3:7,1733064502,0,1803137,2933,6087,194062,0,200006,0,"知识,成长,学习,心理,思维,认知,经验分享,执行力,内核心态,唠点心理话",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/93222b863332f2fd5fb17f57235ae9e075d6743d.jpg,http://www.bilibili.com/video/av113578111733510,0,,False,执行技巧,1756708950
BV1aQQXYzEni,114187040725164,第七讲 到期债权的执行技巧和实务应对,俺就是女王自信放光芒,66699583,谷歌,44:42,1742356469,0,132,0,0,13,0,0,0,"技巧,实务,债权",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/4be80a4b19b602bb0f0dfb0d0dc9e1a83d3562bf.jpg,http://www.bilibili.com/video/av114187040725164,0,,False,执行技巧,1756708950
BV1npu1zqE3Z,114874101271453,无痛执行计划的小技巧,李丽莎的生活,621078112,,7:42,1752840108,0,25748,48,57,1402,0,3515,0,"计划,科普,学习,工作,职场,小技巧,一人分饰多角,生活小妙招,UP！小剧场   暑期档ACTION！",209,职业职场,//i2.hdslb.com/bfs/archive/49e4187eeb14a917e802447aa4b08805dabb831f.jpg,http://www.bilibili.com/video/av114874101271453,0,,False,执行技巧,1756708950
BV1Md4y1R7UK,387640847,【对执行行为的异议、案外人对执行标的的异议】执行程序——法考戴鹏,北小南霞,2559227,自学用，侵删。,23:51,1662274880,0,32968,51,39,833,0,478,0,"法考,民诉,学习",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/d1700db02a8438f24eb8747d00c41d53979496f1.jpg,http://www.bilibili.com/video/av387640847,0,,False,执行技巧,1756708950
BV17sZbYaEVv,114261447673995,如何提高团队执行力？,夏鹏本鹏,3546800797518640,"如何提升团队的执行力？今天夏老师用RACI法则帮助你带领团队

了解更多内容请复制🔗到浏览器打开
https://c0bl0fh66a0.feishu.cn/docx/POpZdtV95oaITIxxvcYc0gVHn7c‌﻿‬",12:20,1743505200,0,25730,6,23,1208,0,640,0,"职场,团队,执行力,管理,企业管理,夏鹏",209,职业职场,//i2.hdslb.com/bfs/archive/4969fb75181e9def242c0eebd6dd3e30fbbaacc8.jpg,http://www.bilibili.com/video/av114261447673995,0,,False,执行技巧,1756708950
BV1E2JgzhEyV,114528356535816,《执行异议/三撤/再审》区别在哪？20分钟讲透民诉救命程序！,姜翼航与法考,3546606496385743,-,25:25,1747564073,0,7681,23,33,718,0,256,0,"再审,民事诉讼法,民事诉讼,法律科普,法考客观题,再审程序,第三人撤销之诉,法律人专属加油站,法律人专属加油站2.0,民诉重难点,民诉执行异议之诉",208,校园学习,//i2.hdslb.com/bfs/archive/0abfab80683f28049f920b7eb2d15f487cfebde2.jpg,http://www.bilibili.com/video/av114528356535816,0,,False,执行技巧,1756708950
BV1ybehzYEVb,115073582370305,小机灵早上好！民诉暑期带背第54天——析产诉讼➕执行回转,民诉韩心怡,514931238,多喝水多做题多休息，保持好心情呦！,2:48,1755904800,0,2260,0,5,18,0,49,0,"考试,学习,法学,民诉,法考,法考客观题,暑期带背,卷二总动员",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/0588b847b5fc986f03e1f159b1035225e7d244b7.jpg,http://www.bilibili.com/video/av115073582370305,0,,False,执行技巧,1756708950
BV1c3eqzgEV6,115076283503590,【2025最新】侯志涛 ：诉讼与执行案件中查找财产线索地图侯志涛_执行案件实务操作技能训练营 侯志涛：拒不执行判决、裁定罪在执行案件应用的难点,欺负vqah,3546917367712466,【2025最新】侯志涛 ：诉讼与执行案件中查找财产线索地图侯志涛_执行案件实务操作技能训练营 侯志涛：拒不执行判决、裁定罪在执行案件应用的难点,895:32,1755925783,0,282,0,0,29,0,10,0,"法律,地图,技能,案件,训练营,线索,财产,法学,实务,执行案件",208,校园学习,//i1.hdslb.com/bfs/archive/63329781e1ba0f235587b17f9144108775acb556.jpg,http://www.bilibili.com/video/av115076283503590,0,,False,执行技巧,1756708950
BV1nNhqzYE39,115117270243849,法制教育-女犯执行前禁闭+被卸除脚镣绑赴执行,不愿醒来的梦与绳,3546957893077164,"法制教育-三名女犯在被执行前、被押送至执行室进行卸下脚镣手铐、随后捆赴执行。
警醒世人、远离犯罪、遵纪守法、珍爱生命。",11:19,1756550587,0,3107,0,1,97,0,27,0,"美女,警察,捆绑,犯罪,社会,手铐,普法,法制,脚镣,女犯",21,日常,//i0.hdslb.com/bfs/archive/a91d8f638c1dfec91eaa76480f364914cc35d4be.jpg,http://www.bilibili.com/video/av115117270243849,0,,False,执行技巧,1756708950
BV1iNe9zEEqh,115104569953481,低谷期低能量无痛邪修：一个让你逆转状态，回收执行力的顶级方法！(附操作文档)【开学第一课】,爱你的T酱,8188433,"这个方法多次在低谷期帮助我重新找回内心的秩序，也希望它能帮助更多有需要的人活出自己真正向往的样子，毫不费力的。请多多一键三连支持T酱 ❥(^_-)【T酱制作的方法论模板在置顶评论自取】本期点赞过两万，马上爆肝下一期，世界和我爱着你💗
参考资料：
斯蒂芬·盖斯. 弹性习惯. 湖南文艺出版社, 2021.
詹姆斯·克利尔. 掌控习惯. 北京联合出版公, 2019.
尼尔·菲奥里. 战胜拖拉. 东方出版社, 2008.",8:39,1756356795,0,379555,260,425,21845,0,16162,0,"学习,心理学,职场,情感,社交,自律,焦虑,心理分析,拖延,我的开学第一课",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/28205cd58b99c14db35f47dea55bae9f10da35e5.jpg,http://www.bilibili.com/video/av115104569953481,0,,False,执行技巧,1756708950
BV1wS4y1C77n,723858429,讲一下强制执行全流程#强制执行#执行#执行程序,顾律师,52596469,-,4:58,1644290192,0,41196,14,144,486,0,454,0,"打卡挑战,强制执行,执行,执行程序,判决",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/842473dae55dc6f28df86071f010e1e4813352cb.jpg,http://www.bilibili.com/video/av723858429,0,,False,执行技巧,1756708950
BV1zUa3zwE7n,115123326947069,拥有超强执行力，真的简单,孙悟书,3546665642363823,-,5:7,1756642920,0,1553,0,9,148,0,70,0,"学习,技巧,心理,职场,执行力,生活记录,万物研究所",209,职业职场,//i2.hdslb.com/bfs/archive/b0e97d341332947825b8a0f777586c713cc1ca29.jpg,http://www.bilibili.com/video/av115123326947069,0,,False,执行技巧,1756708950
BV1Ah4y1e7dr,661050083,承办强制执行案件全方位实务指引【助你从入门到精通】,陌路陌路law,250671336,承办强制执行案件全方位实务指引【助你从入门到精通】,478:52,1694916741,0,23767,16,19,2186,0,376,0,"律师,诉讼,执行,民法典,法务,民事执行,实务指引",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/099736b04d08417494a56b420c999b571d276a63.png,http://www.bilibili.com/video/av661050083,0,,False,执行技巧,1756708950
BV1jpwbeBEH3,113864448481390,第四讲如何拘留被执行人,龙虾不在家,398006284,,42:32,1737433740,0,1991,0,5,225,0,41,0,"法律,学习,社会,律师,普法,合同,不良资产,法考,债权,新年新知识,2025哔哩哔哩迎春会",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/f63ba8ba1bd9ff94fe0e9ea2ae6421cf160299c2.jpg,http://www.bilibili.com/video/av113864448481390,0,,False,执行技巧,1756708950
BV1Bg411N7Zs,506920383,审讯心理！警察的魔法！全是套路！,雷sir说案,1850467034,在审讯室，为什么更容易向警察认罪，哪怕是无罪也会承认？这期我们来一起看一下审讯室的套路！警察的魔法！,13:53,1638135538,0,27200,41,93,875,0,447,0,"故事档案馆,热点,案件,观点,心理,律师,心理学,科普纪录,学习,原创",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/d8553fac3b033ddfd41e77ce966c7f64d1cce180.jpg,http://www.bilibili.com/video/av506920383,0,,False,执行技巧,1756708952
BV1fP411j7YT,303835344,执行异议大总结（戴鹏韩心怡综合版）,小fish_hhh,437982134,呜呜呜终于把执行异议搞明白了天啊！,9:40,1665133224,0,15530,15,77,703,0,337,0,"8分钟限定解惑,上B站学知识,学习,执行,执行异议,法考,民诉",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/4ad4820cde5012197e48afaf03d5f607d01cd80a.jpg,http://www.bilibili.com/video/av303835344,0,,False,执行技巧,1756708952
BV1714y1Y7ot,773169102,没有交易执行力，怎么办？按这种方法做,路肖南Lester,267674983,交易中总出现问题，执行力不高的真正原因是什么？,16:31,1663675200,0,21412,139,65,701,0,789,0,"财经,投资,股票,期货,外汇,数字货币,交易执行力,执行力,交易系统,美股",207,财经商业,//i2.hdslb.com/bfs/archive/1b96ed115805f4cf299f0dd7270e37a5ed6ddd84.jpg,http://www.bilibili.com/video/av773169102,0,,False,执行技巧,1756708952
BV1xS421o7GV,1505986394,民事执行法律实务八讲,陌路陌路law,250671336,民事执行法律实务八讲,916:59,1718718006,0,12520,20,29,1208,0,202,0,"法律,学习,律师,课程,合同,法学,实务,创收,民事,法律实务",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/9fa36b3527b47a2ae736e1051510d14ea6723d24.png,http://www.bilibili.com/video/av1505986394,0,,False,执行技巧,1756708952
BV1gFYqz9EwS,115039306517367,【全集】执行异议与执行异议之诉：公开获取财产线索的81种方法,法学薇ck91jd,3546650568035242,"对完整版感兴趣速丝up学习💌  ❥
资源收集于网络，仅用于试学及购买课程之参考，切勿用于其他用途！如若侵权，请留言告知删除，谢谢！投稿为自制是为了防止二次搬运添加水印，敬请理解。",185:38,1755469800,0,798,0,0,78,0,11,0,"方法,线索,财产",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/705caf5e621e07da2059575dea4f8b1e2b3ebead.jpg,http://www.bilibili.com/video/av115039306517367,0,,False,执行技巧,1756708952
BV1Y2a5zFEJm,115123528141463,【双语】如何提高大脑的执行功能,我独自成长,702353145,你是否常常分心，难以专注完成任务？认知科学家 Sabine Doebel 将带你走进大脑的“执行功能”工具箱，揭示如何利用注意力、记忆和自我控制力，帮助你更高效地实现目标。无论是学习、工作还是生活规划，都能从中找到让自己更专注、更有行动力的秘诀。,7:38,1756645816,0,9,0,0,1,0,1,0,"学习,四六级,大脑,双语,自律,动力,执行力,专注力,个人成长,成长必修课",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/f836dccfb284e1fd0485761c96c6b2ac6dcce522.jpg,http://www.bilibili.com/video/av115123528141463,0,,False,执行技巧,1756708952
BV1CSKuzaEng,114736041631657,【2025最新】《庭审技能原理》特别实务课——举质证技能原理,98238145,3546869265336623,《庭审技能原理》特别实务课——举质证技能原理,130:43,1750733391,0,3825,0,0,422,0,59,0,"庭审,举证",208,校园学习,//i1.hdslb.com/bfs/archive/ea878339ff3d9d0e122dc7fcb4c73d5f657f9ee3.png,http://www.bilibili.com/video/av114736041631657,0,,False,执行技巧,1756708952
BV1pE41127zs,73017903,【白斌】谈判学案例/社会人都掌握了的谈判技巧（完结）,版上走丸,5915627,微博：白斌的公法梦,110:48,1571718257,0,263422,2441,398,33660,0,9997,0,"学习,演讲,人际关系,升职加薪,面试,职场",209,职业职场,//i2.hdslb.com/bfs/archive/716736b2e3954a30ffcd70e5f5322c32a24a87f1.jpg,http://www.bilibili.com/video/av73017903,0,,False,执行技巧,1756708952
BV1xL411d7rZ,438771703,4.3.9 番外篇：民事诉讼法-执行异议（对执行行为的异议，案外人对执行标的的异议，三撤）,无量归零,11483123,-,18:47,1679325123,0,11277,61,94,314,0,339,0,"民事诉讼法,法考,法律,学习,执行,执行异议,三撤",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/055e09ddccb4fa4ea96e987e645baff409b2f59f.jpg,http://www.bilibili.com/video/av438771703,0,,False,执行技巧,1756708952
BV1Vw411w7PR,277307322,【执行力】是个人成功的元能力，但执行力无解,咪惹说,353996617,,11:48,1697619600,0,253165,1008,1134,26741,0,31153,0,"懒惰,拖延症,认知,执行力",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/0dd2a1078c3e0214255f751f99274eccae8fbac6.jpg,http://www.bilibili.com/video/av277307322,0,,False,执行技巧,1756708952
BV1E2JgzhEyV,114528356535816,《执行异议/三撤/再审》区别在哪？20分钟讲透民诉救命程序！,姜翼航与法考,3546606496385743,-,25:25,1747564073,0,7681,23,33,718,0,256,0,"再审,民事诉讼法,民事诉讼,法律科普,法考客观题,再审程序,第三人撤销之诉,法律人专属加油站,法律人专属加油站2.0,民诉重难点,民诉执行异议之诉",208,校园学习,//i2.hdslb.com/bfs/archive/0abfab80683f28049f920b7eb2d15f487cfebde2.jpg,http://www.bilibili.com/video/av114528356535816,0,,False,执行技巧,1756708952
BV1D2NRzMEvB,114726277353462,普通人赚钱第一步：确定性提高执行力的逻辑,dontbesilent聊赚钱,275565632,,5:36,1750584475,0,7995,3,23,1185,0,725,0,"学习,技巧,创业,逻辑,自媒体,经验分享,执行力,普通人赚钱,青年用「财」图鉴,青年用「财」图鉴6.0,dontbesilent",207,财经商业,//i1.hdslb.com/bfs/archive/6dedcde994eed8af2113ba2d7b71e6047914499e.jpg,http://www.bilibili.com/video/av114726277353462,0,,False,执行技巧,1756708952
BV1Sx8kz8EBN,114945672873412,1、原执行法官李硕：执行异议之诉司法解释要点解读,法律名家讲堂,543791136,法律名家讲堂上线了由李硕律师主讲的【3门执行合集】争议焦点精析+办案实操指引+高效联系法官，共包含《人民法院案例库执行案件精解》、《执行异议案件办案实操精解》、《案件办理中如何高效联系法官》三门专栏。,22:15,1753932580,0,1284,0,6,53,0,19,0,"异议,法官,刑法,司法,被执行人,强制执行,执行异议,执行异议之诉,执行律师,3分钟分享一个科学知识",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/dadccb813983824015f88bf148b462ce5f42509f.jpg,http://www.bilibili.com/video/av114945672873412,0,,False,执行技巧,1756708952
BV1KpPJeeEHB,114071177272956,2025强制执行案件实务：带你从入门到精通办案技巧,资源之家,503860886,整理不易，给个关注吧，课程内容仅用于学习。,478:48,1741051440,0,5523,0,2,681,0,81,0,"学习,财经,课程",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/96c5ed3a0d13184c3b84b195de9845a45da6b288.jpg,http://www.bilibili.com/video/av114071177272956,0,,False,执行技巧,1756708952
BV1aMQ8Y6ErL,114171622465128,第1讲：执行案件代理全流程律师实务,俺就是女王自信放光芒,66699583,谷歌,40:21,1742121324,0,1103,1,2,71,0,12,0,"律师,案件,案件代理",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/b8b2da7b1a60a77f97855927a1114e7b502e296c.jpg,http://www.bilibili.com/video/av114171622465128,0,,False,执行技巧,1756708952
