bvid,aid,title,author,mid,description,duration,pubdate,created,view,danmaku,reply,favorite,coin,like,share,tag,typeid,typename,pic,arcurl,pts,arcrank,badgepay,search_keyword,collected_at
BV1nq4y177Gn,546018111,高效执行能力 全5讲 主讲-王明基 视频教程,若溪资源,327685981,"共计16950门课程 详情请参考：https://docs.qq.com/doc/DT3N0cmlITFhKSmxw
共计16950门课程 详情请参考：https://docs.qq.com/doc/DT3N0cmlITFhKSmxw",48:54,1623308825,0,259,0,0,13,0,3,0,"学习,课程,视频教程",208,校园学习,//i0.hdslb.com/bfs/archive/9e88777c7863fb2376904c2aee174f4a27c10b49.jpg,http://www.bilibili.com/video/av546018111,0,,False,执行能力,1756708805
BV1zb411p7K2,48052170,12【乡镇】基础阶段 贯彻执行与贯彻执行能力（1）,lillianlsy,11469779,,637:29,1554174300,0,2480,8,1,77,0,21,0,学习,174,其他,//i0.hdslb.com/bfs/archive/70ca037ff112473c8cbcc5cc9a3680515b1b083f.jpg,http://www.bilibili.com/video/av48052170,0,,False,执行能力,1756708805
BV1Jz4y1S7Kw,586234513,不依赖毅力和坚持，如何更好的执行计划？【德荣】,崔德荣,35073006,如何用战略思维制定个人计划？如何不依赖毅力和坚持，更好的制定和完成计划？,11:27,1610513204,0,69875,332,220,4664,0,5497,0,"知识分享官,学习,打卡挑战,做计划,学习方法,新年计划,战略,OKR",207,财经商业,//i2.hdslb.com/bfs/archive/bfce60128007c7670b42d793da14b71d28ec0d5e.jpg,http://www.bilibili.com/video/av586234513,0,,False,执行能力,1756708805
BV1Su4y1z78C,916313223,顶级自律、执行力超强的命门，知行合一，说一不二,记忆宫殿宁梓亦,129860965,交流QQ群：285907006 公众号：宁梓亦记忆力训练 记忆宫殿技巧学习书：刻意练习让你过目不忘,13:1,1695455489,0,35392,133,60,1738,0,1463,0,"知识,人文,心理学,学生,拖延症,思维,价值观,经验分享,意志力,精神内耗",208,校园学习,//i2.hdslb.com/bfs/archive/8413c4d9f8fdb58f253eb318f0312c9b2e6bc782.jpg,http://www.bilibili.com/video/av916313223,0,,False,执行能力,1756708805
BV1yr4y1D7Wb,764888381,【儿童认知】【心理学】如何提升儿童的执行能力,烁烁被辣堡,435994718,特殊教育与儿童心理学研究,73:44,1639985823,0,1007,0,1,63,0,20,0,"心理学,育儿,儿童,心理,早教,家庭教育",254,亲子,//i0.hdslb.com/bfs/archive/3cd82e85189423345c23cb40f6a05cfaa53528dd.jpg,http://www.bilibili.com/video/av764888381,0,,False,执行能力,1756708805
BV15De6zgEMv,115097573791473,我找到了执行力的关键（福格行为模型实践分享,万伯渊,1274633472,早睡早起，加油加油,9:43,1756292400,0,1618,5,21,204,0,77,0,"吐槽,模型,记录,执行力,生活记录,福格行为模型,随手记录我的生活碎片",208,校园学习,//i0.hdslb.com/bfs/archive/342409dbad2c8b9916a550400527f10ad207b924.jpg,http://www.bilibili.com/video/av115097573791473,0,,False,执行能力,1756708805
BV1kV23YdE7V,113282732006096,一个人最核心的能力：执行力,不解渴的苏打水,3546635506288886,-,5:36,1728557960,0,2272,0,1,132,0,58,0,"能力,核心,学习,执行力,我的生活已经next level,生活万花筒14.0-给生活的planB",21,日常,//i1.hdslb.com/bfs/archive/a1d2eb123c3d9b4fce4fe3b35f64e7a305990bb2.jpg,http://www.bilibili.com/video/av113282732006096,0,,False,执行能力,1756708805
BV1eqeRzLEtj,115088262435601,为什么升职的总是别人？你真的会努力吗？ | 《底层逻辑》深度解读Part4,刘白讲书,49032358,-,16:55,1756162800,0,1545,4,6,110,0,36,0,"逻辑,心理分析,学习方法,自我提升,认知升级,个人成长,深度思考,思维模型,底层逻辑,心理观察室",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/950ea24ba72852354bce0f4f3063b49987caae9e.jpg,http://www.bilibili.com/video/av115088262435601,0,,False,执行能力,1756708806
BV14Sg7zuEts,114894200440253,弱化我+第三者视角，养出恐怖执行力,顾珈在发光,3546387547425133,-,3:6,1753146695,0,32101,35,108,7622,0,5295,0,"成长,学习,执行力,拖延,行动力,内耗",21,日常,//i1.hdslb.com/bfs/archive/817d39a72e22b1da7783f94d02ee8e0df719ae19.jpg,http://www.bilibili.com/video/av114894200440253,0,,False,执行能力,1756708806
BV19v411a7nj,246760251,【公考十分钟】贯彻执行能力的通用思路,逮虾大户718,456090124,公务员考试全干货分享，申论高分有多难？,10:27,1614051765,0,535,1,0,27,0,12,0,"公务员,公务员考试,公考,国考,省考,公务员面试,考试,申论,行测,公开课",209,职业职场,//i1.hdslb.com/bfs/archive/6eab3ba52f3029462332403cb7a9bfc9e0b71211.png,http://www.bilibili.com/video/av246760251,0,,False,执行能力,1756708806
BV1b6KRzKEic,114748138003972,收藏：感谢老天让我发现🙏拖延/注意力不集中/痛苦本质！#专注力练习 #注意力不集中 #高效学习方法 #执行力 #自律 - 抖音,知行合一执行力,109195352,收藏， 如有侵权请私信下架,13:45,1750917825,0,11745,11,38,1341,0,850,0,"学习,干货,注意力不集中",230,软件应用,//i0.hdslb.com/bfs/archive/fc9855fd062542ec121efdb6b59351906cf4ef86.jpg,http://www.bilibili.com/video/av114748138003972,0,,False,执行能力,1756708806
BV16UYhzdEmF,115053449710547,你需要培养的的核心底层能力：判断力,思维狮,3546673821255805,,5:25,1755576584,0,1281,0,4,181,0,61,0,"能力,核心,学习,技巧,职场,干货,判断力,自我提升,个人成长,认知觉醒",21,日常,//i0.hdslb.com/bfs/archive/6ff3f8cc3ec945d926c9d0bbe429adac05b0acd9.jpg,http://www.bilibili.com/video/av115053449710547,0,,False,执行能力,1756708806
BV11T421k73q,1706234769,职业素养提升系列——执行力提升指南：目标导向的行动策略,马上方,90631601,"公司培训课程，主要讲执行力，附带大量案例。结合现代心理学和古代历史典故，关注个人心理状态，提升执行力水平。
以上视频内容均为个人观点，不代表公司的意见和价值观。",70:20,1720867515,0,1221,0,0,85,0,12,0,"心理学,职场,自信,国学,历史典故,培训,执行力,目标感,多目标处理",209,职业职场,//i2.hdslb.com/bfs/archive/ef64654deb100c25a4034d828a78423395e06970.jpg,http://www.bilibili.com/video/av1706234769,0,,False,执行能力,1756708806
BV11T421a7uY,1705891225,摆烂自救指南：从0开始，重塑超强执行力,智慧少女派,11087556,就算不是天赋异禀，普通人通过正确的方法也能获得高精力和执行力！,4:38,1718884531,0,34880,23,69,2167,0,2097,0,"学习,职场,自律,执行力,自我提升,行动力,自我成长,精力管理,成长思维,B站辩论季,B站辩论季！",209,职业职场,//i0.hdslb.com/bfs/archive/621973fa8874e113e2e93c071aa5c08c0c1f87a7.jpg,http://www.bilibili.com/video/av1705891225,0,,False,执行能力,1756708806
BV1o9L6zaEaZ,114412409068265,比勤奋更重要的能力：如何像顶尖1%的人一样思考和行动！告别无效努力，掌握高杠杆率行为！,如果书籍会说话,89320896,做对的事，远胜于把事做对！为什么你越努力反而越没成果？万字拆解《高效能人士的七个习惯》，揭秘顶尖1%精英的思维方式，颠覆你的认知！,7:46,1745795081,0,120669,31,71,7367,0,3643,0,"时间管理,高效能人士的七个习惯,深度解读,认知升级,职场进阶,思维模型,效率提升,史蒂芬柯维,2025读书日,2025世界读书日,效能革命",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/185a50989490e10affef0531d792f0124866ece7.jpg,http://www.bilibili.com/video/av114412409068265,0,,False,执行能力,1756708806
BV1xb4y1K76N,621654964,努力真的有用吗？从三分钟热度到执行力爆表，顶级自律心法,记忆宫殿宁梓亦,129860965,,10:4,1701498534,0,45323,128,107,2191,0,1812,0,"知识,人文,心理学,学生,拖延症,自律,思维,经验分享,意志力,精神内耗",208,校园学习,//i0.hdslb.com/bfs/archive/a4a94e193ffaddb4b92970d0093669caa208a468.jpg,http://www.bilibili.com/video/av621654964,0,,False,执行能力,1756708806
BV1jdexz6Em3,115087373306580,如何拥有极致的专注力,统一哲学,3546953767979839,-,8:19,1756094365,0,433,0,0,36,0,16,0,"执行力,专注力,行动力,强者思维,自律力,必剪创作,觉醒开悟",21,日常,//i2.hdslb.com/bfs/archive/2eaa351f8eec2125947518d752a76d7cc283df42.jpg,http://www.bilibili.com/video/av115087373306580,0,,False,执行能力,1756708806
BV1HZ3gzyERi,114789829513866,管理时间不如管理行动，3招培养超绝执行力，告别拖延症,Jamie今天也在学,8180187,"从必须做的事情入手，然后做可能的事情，你会突然发现自己在做不可能的事情，
在执行力这一块，觉得自己从来没有输过别人，包括买东西（不是）
很多时候大家觉得自己时间不够用，效率不高，其实主要是因为没有执行力。
我们没有办法把5分钟变成6分钟，所以更应该管理好的是自己的行动。
给大家分享一些，对我执行力影响很大的tips，希望对大家有帮助。",2:57,1751623200,0,5362,1,13,334,0,196,0,"自律,时间管理,执行力,自我提升,变成更好的自己,拖延症自救指南,寻找100个宝藏vlogger,来BW当然要拍vlog啦",209,职业职场,//i1.hdslb.com/bfs/archive/b76be5b9bc5bf90abbef4dc44cdf1309abd49f25.jpg,http://www.bilibili.com/video/av114789829513866,0,,False,执行能力,1756708806
BV1HNYQz2E6r,115064489121105,外网热议中国政府的远见和执行能力能把全球各国甩十条街,趣味热评,3546908035385783,,3:21,1755745052,0,3249,6,3,11,0,67,0,"中国,老外,正能量",21,日常,//i1.hdslb.com/bfs/archive/9b0df650569d61a9c9581fffa1fc0eb0c5c02534.jpg,http://www.bilibili.com/video/av115064489121105,0,,False,执行能力,1756708806
BV1qW4y1Z7rK,955532909,如何拥有恐怖执行力，精通行为规律哲学,记忆宫殿宁梓亦,129860965,一个给你带来深度思考的作者。交流QQ群：285907006,12:38,1688448295,0,77877,179,139,6690,0,4891,0,"哲学,知识,心理学,社会,情感,人际关系,价值观,考研,规律,精神内耗",208,校园学习,//i0.hdslb.com/bfs/archive/0d959f6ee2de074b0907ae5a486431fa335ade4b.jpg,http://www.bilibili.com/video/av955532909,0,,False,执行能力,1756708806
BV15hx1e6Ece,113221210017872,在职场一定要敢于斗争，要锻炼和人发生冲突的能力,马涛幕僚,3461570594081766,"1. 利益越大，斗争越激烈
2. 和谐？大部分时候都是错觉
3. 领导不喜欢下属太团结",4:48,1727672700,0,20393,3,48,2728,0,1601,0,"职场,职场干货,职场权谋,权谋智慧",209,职业职场,//i0.hdslb.com/bfs/archive/f162a40fd301d8d9d7d9cb15f263ae562fb7509a.jpg,http://www.bilibili.com/video/av113221210017872,0,,False,执行能力,1756708806
BV1Ju41187jV,530108074,如何拥有恐怖执行力，成为王者的关键绝非方法论,记忆宫殿宁梓亦,129860965,一个给你带来深度思考和真实技能的作者。交流QQ群：541939312,11:36,1687507291,0,94218,209,178,6795,0,4863,0,"文化,心理学,逆袭,思维,考研,意志力,学习方法,行动力,记忆方法,精神内耗",208,校园学习,//i1.hdslb.com/bfs/archive/e4b02ace46a7829172f40501de4c0b1a14fda6e3.jpg,http://www.bilibili.com/video/av530108074,0,,False,执行能力,1756708806
BV1kV23YdE7V,113282732006096,一个人最核心的能力：执行力,不解渴的苏打水,3546635506288886,-,5:36,1728557960,0,2272,0,1,132,0,58,0,"能力,核心,学习,执行力,我的生活已经next level,生活万花筒14.0-给生活的planB",21,日常,//i1.hdslb.com/bfs/archive/a1d2eb123c3d9b4fce4fe3b35f64e7a305990bb2.jpg,http://www.bilibili.com/video/av113282732006096,0,,False,执行能力,1756708806
BV1ysQEYFEfd,114146725074871,做一个时间的赌徒，用恐怖的执行力碾压一切,胜利的惯性,485343669,"戳破时间管理的骗局，做一个时间的赌徒

你有没有想过，为什么有些人总是行动力爆棚？

他们似乎无所不能，总能在短时间内完成别人几倍的工作量，而你却总是被拖延、焦虑和分心折磨？

其实，这并不是什么天赋。
这种恐怖的执行力，背后隐藏着一个顶级思维方式——当一个时间赌徒。

把所有的筹码压在一个目标上，不留退路，不分心，不停歇，全力以赴。
你用全部的时间、精力和注意力，孤注一掷地去完成一件事。

这种思维方式极其简单直接，但却能让你爆发出前所未有的执行力。
它不是让你盲目行动，而是让你专注于一件事，在一个阶段",4:49,1741741455,0,3841,0,1,445,0,219,0,"蝙蝠侠,英文,励志正能量,执行力,超燃混剪,认知升级,个人成长,心理人际关系,强者认知,2025bilibili混剪大赛",183,影视剪辑,//i0.hdslb.com/bfs/archive/9b5fbf4deb62e140f1e99b004f2bad0b2c66c990.jpg,http://www.bilibili.com/video/av114146725074871,0,,False,执行能力,1756708806
BV1H5toz7EEU,115014962779652,如何拥有人最顶级的天赋，疯狂的执行力！,记忆宫殿宁梓亦,129860965,-,14:40,1754989318,0,47468,121,66,8585,0,4678,0,"励志,人生,努力,大学生,自律,年轻人,方法论,执行力,原生家庭,唠点心理话",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/2a4eaa5587b7ba94487cbe862406ad5677fa52aa.jpg,http://www.bilibili.com/video/av115014962779652,0,,False,执行能力,1756708806
BV1mq4y137p6,549131816,【干货】表达能力差、说话语无伦次、冷场小能手？这期视频也许能帮到你。,子小孙的老年生活,312098823,大家好鸭，这期我们来聊聊如何提高表达能力，希望可以帮到你~,9:0,1637031617,0,2170571,4301,2535,183997,0,123944,0,"知识分享官,心理,表达能力,社恐,沟通,嘴笨,表达,冷场",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/6d52669821144b31987136fa94623b25fb76adb1.jpg,http://www.bilibili.com/video/av549131816,0,,False,执行能力,1756708806
BV1Pe411Z78U,236458234,脑雾毁掉了你的人生，解构成功人士为何执行力超强,记忆宫殿宁梓亦,129860965,,15:29,1701148115,0,90561,234,159,4957,0,3517,0,"人生,知识,心理学,情感,大脑,自律,思维,学习方法,社科·法律·心理,精神内耗",208,校园学习,//i2.hdslb.com/bfs/archive/2067504c57fb71173d4333c7425d7e99879a2798.jpg,http://www.bilibili.com/video/av236458234,0,,False,执行能力,1756708806
BV1F4m2YZER3,113462986410966,你的思考缺乏深度，很难举一反三？ | 如何让思考具备逻辑？,道长的思维铺子,446630510,"什么是逻辑？如何让思考具备逻辑？逻辑对于信息处理，到底意味着什么？
你的思考缺乏深度，很难举一反三，
花很多时间阅读和做笔记整理，但需要用到知识的时候，还是想不起来！
这个视频为你揭晓答案。",18:58,1731557340,0,1060797,1273,1075,72123,0,39787,0,"成长,学习,思考,逻辑,思维,深度,经验分享,终身学习",208,校园学习,//i0.hdslb.com/bfs/archive/70ddd715474633573eec0547a99ffe57aa948e0c.jpg,http://www.bilibili.com/video/av113462986410966,0,,False,执行能力,1756708808
BV1Wr421M7Pw,1406276957,驭人五术,天涯神贴_,2059379932,,17:54,1723715911,0,137321,91,99,8494,0,4050,0,"商业,权谋",228,人文历史,//i1.hdslb.com/bfs/archive/6c015eefdcf6b1814c896954da24019518cb2ae4.jpg,http://www.bilibili.com/video/av1406276957,0,,False,执行能力,1756708808
BV1ZqemzwE5Q,115101382218517,《零秒思考》：每天10分钟，练就麦肯锡级大脑,WealthWit财智日记,3546604980144498,,23:42,1756307780,0,345,0,3,56,0,15,0,"艺术,学习,读书,人文,大脑,精华,思维,理性思考,理性,万物研究所",21,日常,//i2.hdslb.com/bfs/archive/b1453d71fc2301aeedee683c0c45ea50285df75c.jpg,http://www.bilibili.com/video/av115101382218517,0,,False,执行能力,1756708808
BV14V4y1J7Uc,856085164,拖更一月！为什么我们无法控制自己？潜意识与命运？心流-ADHD与猎人基因？多巴胺“迷信”？从脑科学深度剖析随机性、黑天鹅与反脆弱【载脑体】2期,载脑体,1850874570,"运气系列第2期视频
内容包括：
梦——潜意识
知行合一为什么这么难？
1、人为什么会痛苦？为什么我们无法控制自己的行为？
2、大脑、神经递质与激素
3、心流、ADHD与猎人基因
4、反脆弱：破除多巴胺“迷信”",28:27,1658073750,0,387999,1831,868,16767,0,14590,0,"社会观察局2022第二季,社会观察局,科学,科普向,潜意识,脑科学,神经递质,心流,ADHD,多巴胺,运气",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/2f968df3cdea31d611b890637a1d9dfe6bef2815.jpg,http://www.bilibili.com/video/av856085164,0,,False,执行能力,1756708808
BV1CD421P7PU,1504300180,人在什么情况下成长最快？ 【终身成长】,小哈哈里Harry,611092306,,35:12,1715396577,0,281729,697,414,17260,0,9709,0,"成长,学习,心理,思维方式,阅读,自我提升,书籍分享,终身成长",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/09835c3dbde66d26f17ba65b15684218965c60f5.jpg,http://www.bilibili.com/video/av1504300180,0,,False,执行能力,1756708808
BV1LCeBzTENg,115077424356795,【清华大学】《管理思维的逻辑》（全10讲）,哔哩大学-金融学院,638040374,,87:15,1755942626,0,1422,1,1,148,0,16,0,"公开课,清华大学,课程,逻辑,思维,管理,管理思维",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/21fa3d4ac629187656b305e82174d20085b32491.jpg,http://www.bilibili.com/video/av115077424356795,0,,False,执行能力,1756708808
BV14uZbYkEN2,114261950994100,不会向下管理，你就只能自己干到死,清晖在线学堂,431656296,"想要提升自己的项目管王里能力，成为工页目管理的专家吗？荚qhclass2019，备祝【666】
---------------
空降的项目经理，如何征服老油条？团队成员技术参差不齐，如何保证项目质量？团队成员不配合，不把项目经理当回事怎么办？在弱矩阵组织中，PM如何推动项目成员按照进度工作？如何设计全项目周期绩效激励方案？
在弱矩阵组织中，项目经理对项目成员的管理通常是乏力的，由于没有直接的管辖权，通常项目经理都不能很好的管理项目成员，从而可能造成项目的延迟交付或项目的交付质量不尽如人意。",112:15,1743765045,0,9209,1,4,928,0,135,0,"学习,PMP,管理,项目管理,团队管理,向下管理",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/c01721389e649a4aa725fc724157d4d3473d099b.png,http://www.bilibili.com/video/av114261950994100,0,,False,执行能力,1756708808
BV1uN4y1W7pS,880571747,[载脑体]年更UP回归！如何锻炼一个人的匪气？不再执着于确定性，克服掉对不确定性恐惧！2023再见！运气系列第3期,载脑体,1850874570,年更UP回归！如何锻炼一个人的匪气？不再执着于确定性，克服掉对不确定性恐惧！2023再见！运气系列-第3期,18:48,1704041082,0,874754,2461,1573,60351,0,45660,0,"大脑,运气,黑天鹅,恐惧,白日梦想家,不确定性,匪气,反内耗,2023热门年度盘点,2023年度知识盘点",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/78cc0cd5077dc2efd0c0db39550344bb248f500d.jpg,http://www.bilibili.com/video/av880571747,0,,False,执行能力,1756708808
BV1iU4y1w7zP,676019959,【TED演讲】优秀的人是如何训练大脑的 | 学习思维方式！,学习星球,454154726,"TED演讲：优秀的人是如何训练大脑的
我不是笨，只是反应有点慢我们应该怎样训练自己的大脑呢？其实，所有能够坚持磨练自身技艺、不断成长的人，都有相类似的自我激励模式，总结起来有四个关键步骤",16:59,1634379612,0,1259367,3711,804,87779,0,43943,0,"学习,经验分享,演讲,英语口语,思维,听力,口语",208,校园学习,//i2.hdslb.com/bfs/archive/b3f52aa35784e7285526d689fdbdf14505bad5b0.jpg,http://www.bilibili.com/video/av676019959,0,,False,执行能力,1756708808
BV1SihXz4E5w,115111381441109,如何培养一个专注力超强的大脑,YouTube精选速递,36141489,"为什么有些人能比其他人更出色，在同样的24小时内取得10倍的成就？

这是卡尔·纽波特的巨著《深度工作》的简短摘要。",14:57,1756460452,0,963,0,2,206,0,68,0,"成长,学习,大脑,思维,学习方法,专注力,深度工作",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/6c6cde338422975340a3cb1bb25a8444bd8200aa.jpg,http://www.bilibili.com/video/av115111381441109,0,,False,执行能力,1756708808
BV16f4y1F7QQ,378288937,【硬核干货合集】百万收藏！不自律、自卑、迷茫...看这个合集就够了！,进击的铁木君,481153145,集合了年轻人最关注的难题，从克服自卑、消除内耗，到如何戒掉手机，爱上学习，应有尽有，曾帮助了一些朋友，今天整理出来给大家，方便按需查找，喜欢的话不妨三连起来，防止下次要看找不到啦！,59:57,1633493115,0,3118855,19785,2167,225413,0,146409,0,"知识分享官,社会,心理学,思维,大学,人文,男生,女生,记忆力,自信",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/8a0fd4c64cd9269c44f268d9bfccaeab66f296b8.jpg,http://www.bilibili.com/video/av378288937,0,,False,执行能力,1756708808
BV1YtbKz8ExX,115004544262030,嘴笨、反应慢？不怕！清华大学【公开课】：80分钟学会沟通的底层逻辑！,炎金学院2,240030498,嘴笨、反应慢？不怕！清华大学【公开课】：80分钟学会沟通的底层逻辑！,346:6,1754831071,0,1999,0,0,113,0,27,0,"教育,学习,公开课,职场,逻辑,底层,情商,管理,沟通,底层逻辑",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/6e9c7ad8b708d0d9640bf2bf40797dbe632d6a45.jpg,http://www.bilibili.com/video/av115004544262030,0,,False,执行能力,1756708808
BV1Be4y1A7jQ,651511349,管理时间or管理自己？看清时间管理的本质！,韩秋源,393566841,颠覆对时间管理的认知，用最科学的方法让普通人的效率翻倍！,23:14,1675862638,0,22396,27,25,1725,0,744,0,"时间管理,知识,自律,高效,效率,职场,拖延,自我提升,学习心得,经验分享",201,科学科普,//i2.hdslb.com/bfs/archive/418cb25807b12a5523f001ccc44a9f603e3506d0.jpg,http://www.bilibili.com/video/av651511349,0,,False,执行能力,1756708808
BV1mm421E711,1602562103,如何使内心强大？解析当代年轻人的九大心理防御机制！【围炉夜话】,智能路障,79577853,《为什么我们总是在防御？》[美] 约瑟夫·布尔戈,29:41,1712069316,0,1350992,7419,3230,75992,0,85651,0,"心理,心理学,防御机制,社会观察局,请回答这个时代",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/ce38517edac436af6ce01f9f1f4ce3f8369d4268.jpg,http://www.bilibili.com/video/av1602562103,0,,False,执行能力,1756708808
