bvid,aid,title,author,mid,description,duration,pubdate,created,view,danmaku,reply,favorite,coin,like,share,tag,typeid,typename,pic,arcurl,pts,arcrank,badgepay,search_keyword,collected_at
BV12gEvzMEsN,114504029509042,[全4期]李军：『执行三板斧』实务操作课 #李军课程合集,法学无边薇kwd813,3546681081596398,"视频随时会删，更多课看祝、业、详~~情~~
李军:[执行三板斧]，实务操作课
李军:国企合规管理实务指南(23年国企改革业务专家精讲)
李军:新《公司法》与新一轮国企改革实务精讲
李军:新公司法实施下，国有企业治理核心要点突破
李军:执行捍卫战--主动出击实战指南
李军:执行行为异议及执行标的异议实操全解
侯志涛、李军、李硕联袂:追加被执行人与财产查找全攻略
声明：资源收集于网络，仅用于试学及购买课程之参考，切勿用于其他用途！如若侵权，请留言告知删除，谢谢！投稿为自制是为了防止二次搬运添加水印，敬请理解。",57:7,1747203000,0,3268,9,1,197,0,49,0,"视频教程,详解,模块",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/02e78cf6d10c729bda183ada9ab264c4398b78c1.jpg,http://www.bilibili.com/video/av114504029509042,0,,False,执行方法,1756708834
BV19wpWeuEQx,113111151480702,【法律实务公开课】律师办理保全与执行案件实操指引,资源之家,503860886,内容来源于网络，用于自学自用，如有侵权，请联系删除！,720:40,1725939698,0,73042,30,98,4597,0,828,0,"法律,学习,公开课,律师,企业,法院,实务,劳动关系,法律实务",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/026995701bf672bf0c1d8b76056adbc9bd7d168b.png,http://www.bilibili.com/video/av113111151480702,0,,False,执行方法,1756708834
BV1Hee7zXETo,115081786496370,【法律公开课】极速执行全攻略——如何在30天内拘留被执行人？（课件见详情）,资源之家,503860886,"资源来源网络素材，仅取资源整理的人力成本，资源本身免费分享，若有不当，联系侵删！！！
课件免费下载：  执行实务直播资料.zip」，点击链接或复制整段内容，打开「夸克APP」即可获取。
/~d4ce37x4QL~:/
链接：https://pan.quark.cn/s/587b43ffb2a2",89:20,1756105200,0,419,0,0,37,0,5,0,"教育,法律,老师,学习,公开课,全攻略,课件,被执行人",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/d9415c156e676dd62b27d3231a415aa41bb981a7.jpg,http://www.bilibili.com/video/av115081786496370,0,,False,执行方法,1756708834
BV1dzK6zzEr5,114755184369213,法考  民诉法 执行程序 执行程序小结，知识点总结,柳柳妹子,1299793851,-,37:23,1751025415,0,1279,0,0,52,0,21,0,"程序,民诉,小结,法考,执行程序,必剪创作",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/49ea315e2652ef08aaf623898b49961c7e1b34b3.jpg,http://www.bilibili.com/video/av114755184369213,0,,False,执行方法,1756708834
BV1FiV9zvELL,114480407122030,加工中心在中间段执行程序的操作方法，适合新手来快速掌握操作技巧,杨树干机械,3546884807330782,-,4:19,1746832931,0,3043,0,10,144,0,103,0,宝藏知识UP跃迁计划,21,日常,//i1.hdslb.com/bfs/archive/a11b6a7d959d6f023978c2302fe5d80dc3e9b3b8.jpg,http://www.bilibili.com/video/av114480407122030,0,,False,执行方法,1756708834
BV1E2JgzhEyV,114528356535816,《执行异议/三撤/再审》区别在哪？20分钟讲透民诉救命程序！,姜翼航与法考,3546606496385743,-,25:25,1747564073,0,7681,23,33,718,0,256,0,"再审,民事诉讼法,民事诉讼,法律科普,法考客观题,再审程序,第三人撤销之诉,法律人专属加油站,法律人专属加油站2.0,民诉重难点,民诉执行异议之诉",208,校园学习,//i2.hdslb.com/bfs/archive/0abfab80683f28049f920b7eb2d15f487cfebde2.jpg,http://www.bilibili.com/video/av114528356535816,0,,False,执行方法,1756708834
BV1SfeJzVEpc,115084571446958,执行部分结束！民诉暑期带背第56天~执行竞合与终止本次执行,民诉韩心怡,514931238,多做题多总结，我们一定没有问题~,3:45,1756077600,0,2016,1,6,19,0,48,0,"考试,学习,法学,民诉,法考,法考客观题,暑期带背,卷二总动员",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/dd447c12411e1fd1049ec388528c9172254fd307.jpg,http://www.bilibili.com/video/av115084571446958,0,,False,执行方法,1756708834
BV1W4KhzoEDc,114733575312916,法考 民诉法 执行程序 执行开始  执行和解,柳柳妹子,1299793851,-,17:5,1750695773,0,278,0,0,5,0,6,0,"程序,和解,执行,法考,民诉法,必剪创作",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/cabca4075a9efecc0d101b5a5b31f69add4a1549.jpg,http://www.bilibili.com/video/av114733575312916,0,,False,执行方法,1756708834
BV1gFYqz9EwS,115039306517367,【全集】执行异议与执行异议之诉：公开获取财产线索的81种方法,法学薇ck91jd,3546650568035242,"对完整版感兴趣速丝up学习💌  ❥
资源收集于网络，仅用于试学及购买课程之参考，切勿用于其他用途！如若侵权，请留言告知删除，谢谢！投稿为自制是为了防止二次搬运添加水印，敬请理解。",185:38,1755469800,0,798,0,0,78,0,11,0,"方法,线索,财产",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/705caf5e621e07da2059575dea4f8b1e2b3ebead.jpg,http://www.bilibili.com/video/av115039306517367,0,,False,执行方法,1756708834
BV1zc411n7fL,270081370,民诉-执行程序串讲（戴鹏）,小范不够卷,403886768,-,14:3,1681719647,0,3979,5,2,107,0,68,0,"法学,法考",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/53a639fee0cb5af21e4f55046512733bbb82ac51.jpg,http://www.bilibili.com/video/av270081370,0,,False,执行方法,1756708834
BV1RUe7zGExn,115081903870009,【法律公开课】侦查式辩护实务要点——刑辩无用论的突破与创新方法（课件见详情）,资源之家,503860886,"资源来源网络素材，仅取资源整理的人力成本，资源本身免费分享，若有不当，联系侵删！！！
课件免费领取： 侦查式辩护实务要点.zip」，点击链接或复制整段内容，打开「夸克APP」即可获取。
/~789d37x5Xf~:/
链接：https://pan.quark.cn/s/5ec40a48f538",411:1,1756022160,0,291,0,0,51,0,9,0,"教育,法律,学习,平台,方法,公开课,课程,课件,法学,实务",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/cbb7a9f1b48f23a9b46e204f36a9e8e829f9b4a9.jpg,http://www.bilibili.com/video/av115081903870009,0,,False,执行方法,1756708835
BV1qW4y1Z7rK,955532909,如何拥有恐怖执行力，精通行为规律哲学,记忆宫殿宁梓亦,129860965,一个给你带来深度思考的作者。交流QQ群：285907006,12:38,1688448295,0,77877,179,139,6690,0,4891,0,"哲学,知识,心理学,社会,情感,人际关系,价值观,考研,规律,精神内耗",208,校园学习,//i0.hdslb.com/bfs/archive/0d959f6ee2de074b0907ae5a486431fa335ade4b.jpg,http://www.bilibili.com/video/av955532909,0,,False,执行方法,1756708835
BV1zc411n7fL,270081370,民诉-执行程序串讲（戴鹏）,小范不够卷,403886768,-,14:3,1681719647,0,3979,5,2,107,0,68,0,"法学,法考",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/53a639fee0cb5af21e4f55046512733bbb82ac51.jpg,http://www.bilibili.com/video/av270081370,0,,False,执行方法,1756708835
BV1f84y1q77M,604360813,高执行力团队打造part1,略略略0318,430849928,,35:33,1666334649,0,2576,0,0,107,0,14,0,执行力,209,职业职场,//i2.hdslb.com/bfs/archive/2a4e87dcd26e7fbff467486e5cb4ad35350ec393.jpg,http://www.bilibili.com/video/av604360813,0,,False,执行方法,1756708835
BV1PT421z7Ej,1706567791,如何拥有超强执行力？就靠3个字：不要脸！一个视频根治躺平、拖延、摆烂！,硬核学长2077,1195497797,"为什么你去做事，刚过3秒就想放弃？而高手却能像打游戏一样，如利剑般疯狂执行？
这个视频，就给你解释清楚。赶紧点赞收藏。
 
我们解决问题，一定要抓本质。
执行力=动力-阻力
人和人之间的动力，其实差别不大。
哪怕是最菜的学渣，都知道努力很重要。但就是不做。
所以，想提高执行力，靠增加动力是几乎没用的。关键是要减少阻力。
然而很多人，会太在意牛马眼中的面子，这不敢做，那怕丢脸，结果被同化成执行力低下的牛马。
正如鲁迅所说：“丢脸不多，执行越拖。脸皮越厚，更快学透。”
所以，练就超强执行力，就靠3个字：不要脸",13:4,1725076808,0,426929,655,1047,37515,0,23552,0,"大学,知识,高中,学习,心理学,自律,学习方法,校园学习,哔哩哔哩开学季,社科·法律·心理,UP！新学期",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/781351456c9c8a0100ca6f219776cab7520b1f74.jpg,http://www.bilibili.com/video/av1706567791,0,,False,执行方法,1756708835
BV1c3eqzgEV6,115076283503590,【2025最新】侯志涛 ：诉讼与执行案件中查找财产线索地图侯志涛_执行案件实务操作技能训练营 侯志涛：拒不执行判决、裁定罪在执行案件应用的难点,欺负vqah,3546917367712466,【2025最新】侯志涛 ：诉讼与执行案件中查找财产线索地图侯志涛_执行案件实务操作技能训练营 侯志涛：拒不执行判决、裁定罪在执行案件应用的难点,895:32,1755925783,0,282,0,0,29,0,10,0,"法律,地图,技能,案件,训练营,线索,财产,法学,实务,执行案件",208,校园学习,//i1.hdslb.com/bfs/archive/63329781e1ba0f235587b17f9144108775acb556.jpg,http://www.bilibili.com/video/av115076283503590,0,,False,执行方法,1756708835
BV19kKSzbEG5,114744883223133,法考 民诉法  民诉执行程序 案外人的救济,柳柳妹子,1299793851,-,39:2,1750868752,0,711,0,1,28,0,9,0,"程序,执行,法考,民诉法,必剪创作,案外人",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/4ead0ca46a765daac9d9c1b2f79ebd36407b5c6b.jpg,http://www.bilibili.com/video/av114744883223133,0,,False,执行方法,1756708835
BV1rvKHz8Ein,114743356430385,法考 民诉法 执行程序  案外人对执行标的的异议,柳柳妹子,1299793851,-,17:40,1750845228,0,921,0,1,24,0,17,0,"异议,程序,执行,法考,民诉法,必剪创作,案外人",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/db4b14337ca6c82ad852edaa19b1276d149f4311.jpg,http://www.bilibili.com/video/av114743356430385,0,,False,执行方法,1756708835
BV1vH4y1Z7yW,961731542,前法官精讲——执行案件全流程实务解析,熊二讲堂,3546388302399907,more法律实务和书籍嘉v：1145447682,285:28,1696174002,0,25607,21,27,2514,0,452,0,"法律,学习,律师,普法,法律实务,青年律师,执行案件",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/09fc991e0011bf9b018b677108dbcdee7a5b2dfa.png,http://www.bilibili.com/video/av961731542,0,,False,执行方法,1756708835
BV1xS421o7GV,1505986394,民事执行法律实务八讲,陌路陌路law,250671336,民事执行法律实务八讲,916:59,1718718006,0,12520,20,29,1208,0,202,0,"法律,学习,律师,课程,合同,法学,实务,创收,民事,法律实务",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/9fa36b3527b47a2ae736e1051510d14ea6723d24.png,http://www.bilibili.com/video/av1505986394,0,,False,执行方法,1756708835
BV1Ti4y1o7zu,549970706,提高执行力的四把钥匙,一坛酒话,541618061,"https://www.jinengjingsai.com/
执行力的四把钥匙",19:16,1639638213,0,16271,11,1,520,0,102,0,"面试,求职,找工作,职业,实习,学习,职场,打卡挑战",209,职业职场,//i1.hdslb.com/bfs/archive/ff7a8eac5be41e735b669f9765930505cfe00e10.jpg,http://www.bilibili.com/video/av549970706,0,,False,执行方法,1756708835
BV1gFYqz9EwS,115039306517367,【全集】执行异议与执行异议之诉：公开获取财产线索的81种方法,法学薇ck91jd,3546650568035242,"对完整版感兴趣速丝up学习💌  ❥
资源收集于网络，仅用于试学及购买课程之参考，切勿用于其他用途！如若侵权，请留言告知删除，谢谢！投稿为自制是为了防止二次搬运添加水印，敬请理解。",185:38,1755469800,0,798,0,0,78,0,11,0,"方法,线索,财产",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/705caf5e621e07da2059575dea4f8b1e2b3ebead.jpg,http://www.bilibili.com/video/av115039306517367,0,,False,执行方法,1756708835
BV1ybehzYEVb,115073582370305,小机灵早上好！民诉暑期带背第54天——析产诉讼➕执行回转,民诉韩心怡,514931238,多喝水多做题多休息，保持好心情呦！,2:48,1755904800,0,2260,0,5,18,0,49,0,"考试,学习,法学,民诉,法考,法考客观题,暑期带背,卷二总动员",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/0588b847b5fc986f03e1f159b1035225e7d244b7.jpg,http://www.bilibili.com/video/av115073582370305,0,,False,执行方法,1756708835
BV1Ju41187jV,530108074,如何拥有恐怖执行力，成为王者的关键绝非方法论,记忆宫殿宁梓亦,129860965,一个给你带来深度思考和真实技能的作者。交流QQ群：541939312,11:36,1687507291,0,94218,209,178,6795,0,4863,0,"文化,心理学,逆袭,思维,考研,意志力,学习方法,行动力,记忆方法,精神内耗",208,校园学习,//i1.hdslb.com/bfs/archive/e4b02ace46a7829172f40501de4c0b1a14fda6e3.jpg,http://www.bilibili.com/video/av530108074,0,,False,执行方法,1756708835
BV1Hee7zXETo,115081786496370,【法律公开课】极速执行全攻略——如何在30天内拘留被执行人？（课件见详情）,资源之家,503860886,"资源来源网络素材，仅取资源整理的人力成本，资源本身免费分享，若有不当，联系侵删！！！
课件免费下载：  执行实务直播资料.zip」，点击链接或复制整段内容，打开「夸克APP」即可获取。
/~d4ce37x4QL~:/
链接：https://pan.quark.cn/s/587b43ffb2a2",89:20,1756105200,0,419,0,0,37,0,5,0,"教育,法律,老师,学习,公开课,全攻略,课件,被执行人",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/d9415c156e676dd62b27d3231a415aa41bb981a7.jpg,http://www.bilibili.com/video/av115081786496370,0,,False,执行方法,1756708835
BV1fP411j7YT,303835344,执行异议大总结（戴鹏韩心怡综合版）,小fish_hhh,437982134,呜呜呜终于把执行异议搞明白了天啊！,9:40,1665133224,0,15530,15,77,703,0,337,0,"8分钟限定解惑,上B站学知识,学习,执行,执行异议,法考,民诉",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/4ad4820cde5012197e48afaf03d5f607d01cd80a.jpg,http://www.bilibili.com/video/av303835344,0,,False,执行方法,1756708835
BV1nu41177m1,532451451,【2023法考|民诉法】E5 再审VS三撤VS执行 民诉法带背 脑图背多分系列,小白学姐吧,33578813,"再审=当事人+判决生效=纠错
三撤=第三人+判决生效=纠错
执行异议=举手表达观点",24:33,1692442800,0,56621,214,111,1376,0,1672,0,"法律,新增,法学,法考,民诉法,法律职业资格考试,学习打卡计划,体系图,2023法考,上岸冲刺打卡",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/e25a41ccaca51a22eef7fb526f7327f070bbef9f.jpg,http://www.bilibili.com/video/av532451451,0,,False,执行方法,1756708835
BV1xd4y1L7mT,392834260,人大学姐｜有学习计划，没执行力？分享6个方法助你完成学习计划！,念七和Jay,626009330,-,6:25,1673784000,0,2974,1,13,133,0,180,0,"高考,学习,高中,备考,高一,高二,高三",208,校园学习,//i1.hdslb.com/bfs/archive/94beb101d9fba17557f0cedd3e1ca502262bc791.jpg,http://www.bilibili.com/video/av392834260,0,,False,执行方法,1756708835
BV1Md4y1R7UK,387640847,【对执行行为的异议、案外人对执行标的的异议】执行程序——法考戴鹏,北小南霞,2559227,自学用，侵删。,23:51,1662274880,0,32968,51,39,833,0,478,0,"法考,民诉,学习",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/d1700db02a8438f24eb8747d00c41d53979496f1.jpg,http://www.bilibili.com/video/av387640847,0,,False,执行方法,1756708835
BV1J94y1s72d,363581103,张进德：“民事执行八讲”名师亲授 律师实务大课,熊二讲堂,3546388302399907,more法律资料加V：1145447682,933:13,1695040428,0,32501,74,23,2374,0,357,0,"法律,律师,名师,民法典,律师实务,民事执行,青年律师",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/b6788572c14ddff8d6b43f01f1d2e0efcac4cb8e.png,http://www.bilibili.com/video/av363581103,0,,False,执行方法,1756708835
BV1r5eEzsEd9,115081685767659,北京大学-民事诉讼法,i-i-i-i-i-i-i-i,2002956867,"北京大学
北京大学民事诉讼法",103:26,1756009008,0,600,0,0,44,0,9,0,"北京大学,民事诉讼法,北大法学院",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/df10168cab75bcdb22371bca04f1d3fe7dcadcdd.jpg,http://www.bilibili.com/video/av115081685767659,0,,False,执行方法,1756708837
BV1PT421z7Ej,1706567791,如何拥有超强执行力？就靠3个字：不要脸！一个视频根治躺平、拖延、摆烂！,硬核学长2077,1195497797,"为什么你去做事，刚过3秒就想放弃？而高手却能像打游戏一样，如利剑般疯狂执行？
这个视频，就给你解释清楚。赶紧点赞收藏。
 
我们解决问题，一定要抓本质。
执行力=动力-阻力
人和人之间的动力，其实差别不大。
哪怕是最菜的学渣，都知道努力很重要。但就是不做。
所以，想提高执行力，靠增加动力是几乎没用的。关键是要减少阻力。
然而很多人，会太在意牛马眼中的面子，这不敢做，那怕丢脸，结果被同化成执行力低下的牛马。
正如鲁迅所说：“丢脸不多，执行越拖。脸皮越厚，更快学透。”
所以，练就超强执行力，就靠3个字：不要脸",13:4,1725076808,0,426929,655,1047,37515,0,23552,0,"大学,知识,高中,学习,心理学,自律,学习方法,校园学习,哔哩哔哩开学季,社科·法律·心理,UP！新学期",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/781351456c9c8a0100ca6f219776cab7520b1f74.jpg,http://www.bilibili.com/video/av1706567791,0,,False,执行方法,1756708837
BV12gEvzMEsN,114504029509042,[全4期]李军：『执行三板斧』实务操作课 #李军课程合集,法学无边薇kwd813,3546681081596398,"视频随时会删，更多课看祝、业、详~~情~~
李军:[执行三板斧]，实务操作课
李军:国企合规管理实务指南(23年国企改革业务专家精讲)
李军:新《公司法》与新一轮国企改革实务精讲
李军:新公司法实施下，国有企业治理核心要点突破
李军:执行捍卫战--主动出击实战指南
李军:执行行为异议及执行标的异议实操全解
侯志涛、李军、李硕联袂:追加被执行人与财产查找全攻略
声明：资源收集于网络，仅用于试学及购买课程之参考，切勿用于其他用途！如若侵权，请留言告知删除，谢谢！投稿为自制是为了防止二次搬运添加水印，敬请理解。",57:7,1747203000,0,3268,9,1,197,0,49,0,"视频教程,详解,模块",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/02e78cf6d10c729bda183ada9ab264c4398b78c1.jpg,http://www.bilibili.com/video/av114504029509042,0,,False,执行方法,1756708837
BV1jrbjzhEN2,115027898078308,提升车间执行力核心方法与底层原理,杨树林笔记,442062986,管理之执行力打造,5:9,1755186568,0,167,0,0,4,0,1,0,"方法,职场,执行力,管理,沟通",21,日常,//i0.hdslb.com/bfs/archive/5f39d9630ddacaa51afe6ad6e2499191c3671a1e.jpg,http://www.bilibili.com/video/av115027898078308,0,,False,执行方法,1756708837
BV17S4y1L7ud,680897671,第三课-执行功能管理工具包,茅草屋er,518273996,"养育是一件让你谨小慎微且压力巨大的体验。我们计划着、希冀着和孩子一起大笑，充满爱意，然而生活中总是有很多我们无法避免、预料不到的事情发生。但是我们依旧可以努力教孩子一些基本技能，用沉着和智慧应对人生的起起伏伏。为了达到这个目的，首先我们要把这些品质在自己身上培养起来。
无论是面向普通儿童还是特殊儿童，良好的养育技巧都会让孩子取得巨大的进步！！！",19:12,1643174576,0,570,2,0,35,0,13,0,"知识分享官,家庭教育,执行功能,特殊儿童,多动症",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/f6f1c814e8dcb3b26a9a30cf26da7760f4c160c6.jpg,http://www.bilibili.com/video/av680897671,0,,False,执行方法,1756708837
BV1ob411T7kb,48887073,执行力提升(带字幕),Crix,169835,一个简单而好用的执行力提升模型,47:9,1554886000,0,6838,3,4,171,0,22,0,"学习,教育,课程,管理,执行力,讲座,团队建设,班组管理,制造现场管理,线上课堂",208,校园学习,//i0.hdslb.com/bfs/archive/f535de9ee73a475115f27a145f360e36118ab531.png,http://www.bilibili.com/video/av48887073,0,,False,执行方法,1756708837
BV11XJEztEA3,114550888206474,立刻拥有恐怖执行力的方法做时间的赌徒,平生游戏,1184776363,,4:6,1747908147,0,2115,0,4,429,0,146,0,"方法,思维,执行力,观点,强者思维",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/aaa5326dd23929bba72f6b118d86c28737925d8d.jpg,http://www.bilibili.com/video/av114550888206474,0,,False,执行方法,1756708837
BV1rvKHz8Ein,114743356430385,法考 民诉法 执行程序  案外人对执行标的的异议,柳柳妹子,1299793851,-,17:40,1750845228,0,921,0,1,24,0,17,0,"异议,程序,执行,法考,民诉法,必剪创作,案外人",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/db4b14337ca6c82ad852edaa19b1276d149f4311.jpg,http://www.bilibili.com/video/av114743356430385,0,,False,执行方法,1756708837
BV1ybhyzFEu3,115106046283674,关于解决找不到msvcr100.dll等一系列无法继续执行代码问题的方法,颠覆3333,3546967386884444,,2:27,1756379424,0,55,0,0,1,0,0,0,"音乐,演示,方法,黑客,自制谱",230,软件应用,//i2.hdslb.com/bfs/archive/aaf8e943735399765d6f1f24917bb3f6755e0ad9.jpg,http://www.bilibili.com/video/av115106046283674,0,,False,执行方法,1756708837
BV1ybehzYEVb,115073582370305,小机灵早上好！民诉暑期带背第54天——析产诉讼➕执行回转,民诉韩心怡,514931238,多喝水多做题多休息，保持好心情呦！,2:48,1755904800,0,2260,0,5,18,0,49,0,"考试,学习,法学,民诉,法考,法考客观题,暑期带背,卷二总动员",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/0588b847b5fc986f03e1f159b1035225e7d244b7.jpg,http://www.bilibili.com/video/av115073582370305,0,,False,执行方法,1756708837
BV1BY4y1h7NE,640741795,【法考-民诉】精讲！执行终结-郭翔老师,深蓝法考,440772598,整理不易，记得关注哦！,20:1,1649924400,0,332,0,1,4,0,3,0,"社会,热点,案件,法考,学习,2022法考,民诉",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/dbc8c122b827362613d5d5202abe38b2c28711d0.jpg,http://www.bilibili.com/video/av640741795,0,,False,执行方法,1756708837
